gene	iso_a	iso_b	idx_a	idx_b	domain_count	gap	ft_a	ft_b	len_a	len_b	top_go_idx	top_go_gap
ENSG00000138376	ENST00000260947.9	ENST00000455743.5	3802	22559	0	0.09069	Type0_NoDomain	Type0_NoDomain	752	624	25	0.59176
ENSG00000069431	ENST00000261200.9	ENST00000326684.8	3826	9167	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261200.9	ENST00000538350.5	3826	26941	0	0.06322	Type1_DomainLoss	Type1_DomainLoss	1549	170	41	0.939
ENSG00000069431	ENST00000261200.9	ENST00000621589.2	3826	31082	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261200.9	ENST00000326684.8	3827	9167	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261200.9	ENST00000538350.5	3827	26941	0	0.06322	Type1_DomainLoss	Type1_DomainLoss	1549	170	41	0.939
ENSG00000069431	ENST00000261200.9	ENST00000621589.2	3827	31082	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261201.10	ENST00000326684.8	3828	9167	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261201.10	ENST00000538350.5	3828	26941	0	0.06322	Type1_DomainLoss	Type1_DomainLoss	1549	170	41	0.939
ENSG00000069431	ENST00000261201.10	ENST00000621589.2	3828	31082	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261201.10	ENST00000326684.8	3829	9167	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000069431	ENST00000261201.10	ENST00000538350.5	3829	26941	0	0.06322	Type1_DomainLoss	Type1_DomainLoss	1549	170	41	0.939
ENSG00000069431	ENST00000261201.10	ENST00000621589.2	3829	31082	0	0.05174	Type1_DomainLoss	Type1_DomainLoss	1549	149	41	0.93792
ENSG00000072310	ENST00000261646.11	ENST00000662439.1	3927	32892	1	0.07731	Type3_SameDomain	Type3_SameDomain	1147	893	11	0.44052
ENSG00000072310	ENST00000261646.11	ENST00000662439.1	3928	32892	1	0.07731	Type3_SameDomain	Type3_SameDomain	1147	893	11	0.44052
ENSG00000072310	ENST00000355815.8	ENST00000662439.1	11786	32892	1	0.08138	Type3_SameDomain	Type3_SameDomain	1177	893	6	0.45008
ENSG00000082014	ENST00000262188.13	ENST00000469154.5	4084	23256	0	0.06524	Type0_NoDomain	Type0_NoDomain	483	188	12	0.53423
ENSG00000082014	ENST00000392811.6	ENST00000469154.5	17300	23256	0	0.06623	Type0_NoDomain	Type0_NoDomain	470	188	12	0.58108
ENSG00000100811	ENST00000262238.10	ENST00000651219.1	4094	32509	1	0.10877	Type3_SameDomain	Type3_SameDomain	414	118	65	0.6365
ENSG00000100811	ENST00000262238.10	ENST00000651219.1	4094	32510	1	0.10877	Type3_SameDomain	Type3_SameDomain	414	118	65	0.6365
ENSG00000100811	ENST00000262238.10	ENST00000651219.1	4095	32509	1	0.10877	Type3_SameDomain	Type3_SameDomain	414	118	65	0.6365
ENSG00000100811	ENST00000262238.10	ENST00000651219.1	4095	32510	1	0.10877	Type3_SameDomain	Type3_SameDomain	414	118	65	0.6365
ENSG00000100813	ENST00000338631.10	ENST00000473758.5	10266	23523	0	0.06388	Type1_DomainLoss	Type1_DomainLoss	620	189	7	0.67476
ENSG00000100813	ENST00000338631.10	ENST00000473758.5	10266	23524	0	0.06388	Type1_DomainLoss	Type1_DomainLoss	620	189	7	0.67476
ENSG00000100813	ENST00000357481.6	ENST00000473758.5	12123	23523	0	0.06462	Type1_DomainLoss	Type1_DomainLoss	583	189	7	0.67534
ENSG00000100813	ENST00000357481.6	ENST00000473758.5	12123	23524	0	0.06462	Type1_DomainLoss	Type1_DomainLoss	583	189	7	0.67534
ENSG00000100813	ENST00000473758.5	ENST00000557515.5	23523	28146	0	0.06513	Type1_DomainLoss	Type1_DomainLoss	189	582	7	0.67433
ENSG00000100813	ENST00000473758.5	ENST00000557515.5	23524	28146	0	0.06513	Type1_DomainLoss	Type1_DomainLoss	189	582	7	0.67433
ENSG00000054267	ENST00000366603.6	ENST00000474953.5	13106	23587	1	0.0622	Type3_SameDomain	Type3_SameDomain	1312	695	7	0.72577
ENSG00000054267	ENST00000366603.6	ENST00000474953.5	13106	23588	1	0.0622	Type3_SameDomain	Type3_SameDomain	1312	695	7	0.72577
ENSG00000054267	ENST00000471257.5	ENST00000474953.5	23389	23587	1	0.06552	Type3_SameDomain	Type3_SameDomain	927	695	7	0.79455
ENSG00000054267	ENST00000471257.5	ENST00000474953.5	23389	23588	1	0.06552	Type3_SameDomain	Type3_SameDomain	927	695	7	0.79455
ENSG00000055044	ENST00000264279.10	ENST00000478508.1	4510	23779	0	0.06841	Type0_NoDomain	Type0_NoDomain	529	114	8	0.47491
ENSG00000119772	ENST00000264709.7	ENST00000406659.3	4584	19198	0	0.05121	Type0_NoDomain	Type0_NoDomain	912	166	41	0.35014
ENSG00000119772	ENST00000264709.7	ENST00000406659.3	4585	19198	0	0.05121	Type0_NoDomain	Type0_NoDomain	912	166	41	0.35014
ENSG00000119772	ENST00000264709.7	ENST00000406659.3	4586	19198	0	0.05121	Type0_NoDomain	Type0_NoDomain	912	166	41	0.35014
ENSG00000119772	ENST00000321117.10	ENST00000406659.3	8699	19198	0	0.05121	Type0_NoDomain	Type0_NoDomain	912	166	41	0.35014
ENSG00000119772	ENST00000321117.10	ENST00000406659.3	8700	19198	0	0.05121	Type0_NoDomain	Type0_NoDomain	912	166	41	0.35014
ENSG00000119772	ENST00000321117.10	ENST00000406659.3	8701	19198	0	0.05121	Type0_NoDomain	Type0_NoDomain	912	166	41	0.35014
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4591	16296	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4591	16297	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4591	16298	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4591	16299	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4592	16296	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4592	16297	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4592	16298	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4592	16299	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4593	16296	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4593	16297	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4593	16298	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4593	16299	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4594	16296	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4594	16297	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4594	16298	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000075426	ENST00000264716.9	ENST00000379619.5	4594	16299	0	0.0851	Type1_DomainLoss	Type1_DomainLoss	326	320	4	0.87488
ENSG00000138750	ENST00000510569.6	ENST00000695547.1	25275	35401	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000510569.6	ENST00000695547.1	25275	35402	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000512151.5	ENST00000695547.1	25373	35401	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000512151.5	ENST00000695547.1	25373	35402	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000512151.5	ENST00000695547.1	25374	35401	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000512151.5	ENST00000695547.1	25374	35402	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000695546.1	ENST00000695547.1	35400	35401	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000138750	ENST00000695546.1	ENST00000695547.1	35400	35402	0	0.0554	Type0_NoDomain	Type0_NoDomain	327	581	39	0.58614
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4824	14033	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4824	14034	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4824	14035	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4825	14033	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4825	14034	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4825	14035	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4826	14033	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4826	14034	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4826	14035	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4827	14033	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4827	14034	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000101216	ENST00000266068.5	ENST00000370069.5	4827	14035	0	0.05013	Type0_NoDomain	Type0_NoDomain	530	507	4	0.56008
ENSG00000244754	ENST00000380121.7	ENST00000674276.1	16398	33240	0	0.05664	Type1_DomainLoss	Type1_DomainLoss	635	420	39	0.27491
ENSG00000244754	ENST00000380121.7	ENST00000674369.1	16398	33254	0	0.05664	Type1_DomainLoss	Type1_DomainLoss	635	420	39	0.27491
ENSG00000244754	ENST00000380121.7	ENST00000674433.1	16398	33272	0	0.07571	Type1_DomainLoss	Type1_DomainLoss	635	480	41	0.31789
ENSG00000244754	ENST00000674346.1	ENST00000674433.1	33251	33272	0	0.05282	Type1_DomainLoss	Type1_DomainLoss	321	480	41	0.37071
ENSG00000065361	ENST00000267101.8	ENST00000549832.1	4891	27671	1	0.07907	Type3_SameDomain	Type3_SameDomain	1342	462	24	0.80275
ENSG00000065361	ENST00000549832.1	ENST00000683164.1	27671	34498	1	0.07766	Type3_SameDomain	Type3_SameDomain	462	1283	24	0.78923
ENSG00000143363	ENST00000271620.8	ENST00000368936.5	5160	13740	0	0.05436	Type0_NoDomain	Type0_NoDomain	453	271	18	0.23154
ENSG00000143363	ENST00000271620.8	ENST00000368936.5	5160	13741	0	0.05436	Type0_NoDomain	Type0_NoDomain	453	271	18	0.23154
ENSG00000143363	ENST00000271620.8	ENST00000368936.5	5161	13740	0	0.05436	Type0_NoDomain	Type0_NoDomain	453	271	18	0.23154
ENSG00000143363	ENST00000271620.8	ENST00000368936.5	5161	13741	0	0.05436	Type0_NoDomain	Type0_NoDomain	453	271	18	0.23154
ENSG00000144357	ENST00000272793.11	ENST00000474426.1	5238	23558	0	0.05764	Type0_NoDomain	Type0_NoDomain	1888	394	77	0.60714
ENSG00000145390	ENST00000688980.1	ENST00000692078.1	35054	35223	1	0.06051	Type3_SameDomain	Type3_SameDomain	768	1073	26	0.55758
ENSG00000145390	ENST00000688980.1	ENST00000692078.1	35055	35223	1	0.06051	Type3_SameDomain	Type3_SameDomain	768	1073	26	0.55758
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12065	22664	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12065	22665	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12066	22664	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958
ENSG00000102225	ENST00000357227.9	ENST00000457458.6	12066	22665	1	0.05902	Type3_SameDomain	Type3_SameDomain	639	502	78	0.83958
ENSG00000149313	ENST00000278618.9	ENST00000525660.1	5480	26115	0	0.06059	Type3_SameDomain	Type3_SameDomain	296	155	0	0.74702
ENSG00000116106	ENST00000281821.7	ENST00000469354.1	5618	23263	0	0.09575	Type0_NoDomain	Type0_NoDomain	986	113	41	0.87644
ENSG00000116106	ENST00000281821.7	ENST00000469354.1	5618	23264	0	0.09575	Type0_NoDomain	Type0_NoDomain	986	113	41	0.87644
ENSG00000116106	ENST00000281821.7	ENST00000469354.1	5619	23263	0	0.09575	Type0_NoDomain	Type0_NoDomain	986	113	41	0.87644
ENSG00000116106	ENST00000281821.7	ENST00000469354.1	5619	23264	0	0.09575	Type0_NoDomain	Type0_NoDomain	986	113	41	0.87644
ENSG00000116106	ENST00000281821.7	ENST00000469354.1	5620	23263	0	0.09575	Type0_NoDomain	Type0_NoDomain	986	113	41	0.87644
ENSG00000116106	ENST00000281821.7	ENST00000469354.1	5620	23264	0	0.09575	Type0_NoDomain	Type0_NoDomain	986	113	41	0.87644
ENSG00000123066	ENST00000281928.9	ENST00000648762.1	5624	32295	0	0.05112	Type0_NoDomain	Type0_NoDomain	2210	157	12	0.39958
ENSG00000123066	ENST00000281928.9	ENST00000648762.1	5624	32296	0	0.05112	Type0_NoDomain	Type0_NoDomain	2210	157	12	0.39958
ENSG00000154175	ENST00000470336.5	ENST00000471714.6	23338	23420	1	0.05147	Type3_SameDomain	Type3_SameDomain	486	1798	39	0.3131
ENSG00000154175	ENST00000470336.5	ENST00000710654.1	23338	36189	1	0.05147	Type3_SameDomain	Type3_SameDomain	486	1798	39	0.3131
ENSG00000257923	ENST00000292535.12	ENST00000292538.9	6164	6168	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000437600.9	6164	21354	0	0.11755	Type1_DomainLoss	Type1_DomainLoss	1509	676	4	0.71656
ENSG00000257923	ENST00000292535.12	ENST00000622516.6	6164	31138	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000292538.9	6165	6168	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000437600.9	6165	21354	0	0.11755	Type1_DomainLoss	Type1_DomainLoss	1509	676	4	0.71656
ENSG00000257923	ENST00000292535.12	ENST00000622516.6	6165	31138	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000292538.9	6166	6168	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000437600.9	6166	21354	0	0.11755	Type1_DomainLoss	Type1_DomainLoss	1509	676	4	0.71656
ENSG00000257923	ENST00000292535.12	ENST00000622516.6	6166	31138	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000292538.9	6167	6168	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000257923	ENST00000292535.12	ENST00000437600.9	6167	21354	0	0.11755	Type1_DomainLoss	Type1_DomainLoss	1509	676	4	0.71656
ENSG00000257923	ENST00000292535.12	ENST00000622516.6	6167	31138	0	0.11523	Type1_DomainLoss	Type1_DomainLoss	1509	686	4	0.70379
ENSG00000082781	ENST00000296181.9	ENST00000460797.5	6425	22860	1	0.06399	Type0_NoDomain	Type0_NoDomain	799	140	34	0.6741
ENSG00000082781	ENST00000296181.9	ENST00000460797.5	6425	22861	1	0.06399	Type0_NoDomain	Type0_NoDomain	799	140	34	0.6741
ENSG00000113013	ENST00000649692.2	ENST00000677066.1	32380	33557	1	0.0552	Type3_SameDomain	Type3_SameDomain	443	610	58	0.47255
ENSG00000113013	ENST00000649692.2	ENST00000677527.1	32380	33635	1	0.0552	Type3_SameDomain	Type3_SameDomain	443	610	58	0.47255
ENSG00000113013	ENST00000649692.2	ENST00000677553.1	32380	33642	1	0.06163	Type3_SameDomain	Type3_SameDomain	443	647	58	0.49074
ENSG00000113013	ENST00000649692.2	ENST00000677693.1	32380	33660	1	0.05163	Type3_SameDomain	Type3_SameDomain	443	596	58	0.47226
ENSG00000113013	ENST00000649692.2	ENST00000677988.1	32380	33690	1	0.0552	Type3_SameDomain	Type3_SameDomain	443	610	58	0.47255
ENSG00000113013	ENST00000649692.2	ENST00000678300.1	32380	33739	1	0.0552	Type3_SameDomain	Type3_SameDomain	443	610	58	0.47255
ENSG00000113013	ENST00000649692.2	ENST00000678384.1	32380	33741	1	0.0552	Type3_SameDomain	Type3_SameDomain	443	610	58	0.47255
ENSG00000165338	ENST00000371681.8	ENST00000498446.1	14440	24777	0	0.07398	Type1_DomainLoss	Type1_DomainLoss	207	108	39	0.39001
ENSG00000166228	ENST00000299299.4	ENST00000493228.1	6736	24514	0	0.0503	Type0_NoDomain	Type0_NoDomain	104	213	13	0.63725
ENSG00000166794	ENST00000300026.4	ENST00000718122.1	6801	36439	1	0.05231	Type3_SameDomain	Type3_SameDomain	208	116	74	0.32524
ENSG00000166974	ENST00000300249.10	ENST00000413393.5	6832	19733	1	0.0683	Type3_SameDomain	Type3_SameDomain	327	357	44	0.71318
ENSG00000166974	ENST00000300249.10	ENST00000413393.5	6832	19734	1	0.0683	Type3_SameDomain	Type3_SameDomain	327	357	44	0.71318
ENSG00000166974	ENST00000300249.10	ENST00000413393.5	6833	19733	1	0.0683	Type3_SameDomain	Type3_SameDomain	327	357	44	0.71318
ENSG00000166974	ENST00000300249.10	ENST00000413393.5	6833	19734	1	0.0683	Type3_SameDomain	Type3_SameDomain	327	357	44	0.71318
ENSG00000166974	ENST00000413393.5	ENST00000436190.6	19733	21280	1	0.0568	Type3_SameDomain	Type3_SameDomain	357	315	44	0.75938
ENSG00000166974	ENST00000413393.5	ENST00000436190.6	19733	21281	1	0.0568	Type3_SameDomain	Type3_SameDomain	357	315	44	0.75938
ENSG00000166974	ENST00000413393.5	ENST00000436190.6	19734	21280	1	0.0568	Type3_SameDomain	Type3_SameDomain	357	315	44	0.75938
ENSG00000166974	ENST00000413393.5	ENST00000436190.6	19734	21281	1	0.0568	Type3_SameDomain	Type3_SameDomain	357	315	44	0.75938
ENSG00000018869	ENST00000301310.8	ENST00000586929.6	6919	29342	2	0.05595	Type3_SameDomain	Type3_SameDomain	570	548	4	0.69229
ENSG00000018869	ENST00000301310.8	ENST00000586929.6	6919	29343	2	0.05595	Type3_SameDomain	Type3_SameDomain	570	548	4	0.69229
ENSG00000018869	ENST00000301310.8	ENST00000586929.6	6919	29344	2	0.05595	Type3_SameDomain	Type3_SameDomain	570	548	4	0.69229
ENSG00000018869	ENST00000301310.8	ENST00000586929.6	6920	29342	2	0.05595	Type3_SameDomain	Type3_SameDomain	570	548	4	0.69229
ENSG00000018869	ENST00000301310.8	ENST00000586929.6	6920	29343	2	0.05595	Type3_SameDomain	Type3_SameDomain	570	548	4	0.69229
ENSG00000018869	ENST00000301310.8	ENST00000586929.6	6920	29344	2	0.05595	Type3_SameDomain	Type3_SameDomain	570	548	4	0.69229
ENSG00000171735	ENST00000461311.1	ENST00000557126.5	22891	28116	0	0.06773	Type1_DomainLoss	Type1_DomainLoss	103	101	10	0.43894
ENSG00000168393	ENST00000305784.7	ENST00000400770.6	7289	18795	0	0.05398	Type0_NoDomain	Type0_NoDomain	212	142	41	0.70025
ENSG00000168916	ENST00000306315.9	ENST00000509799.5	7347	25236	0	0.07159	Type0_NoDomain	Type0_NoDomain	1512	715	9	0.43952
ENSG00000168916	ENST00000306315.9	ENST00000509799.5	7347	25237	0	0.07159	Type0_NoDomain	Type0_NoDomain	1512	715	9	0.43952
ENSG00000168916	ENST00000509799.5	ENST00000513986.2	25236	25484	0	0.07159	Type0_NoDomain	Type0_NoDomain	715	1512	9	0.43952
ENSG00000168916	ENST00000509799.5	ENST00000513986.2	25237	25484	0	0.07159	Type0_NoDomain	Type0_NoDomain	715	1512	9	0.43952
ENSG00000178927	ENST00000306645.10	ENST00000434650.6	7379	21151	0	0.07661	Type0_NoDomain	Type0_NoDomain	217	229	62	0.34962
ENSG00000178927	ENST00000306645.10	ENST00000434650.6	7379	21152	0	0.07661	Type0_NoDomain	Type0_NoDomain	217	229	62	0.34962
ENSG00000178927	ENST00000306645.10	ENST00000434650.6	7380	21151	0	0.07661	Type0_NoDomain	Type0_NoDomain	217	229	62	0.34962
ENSG00000178927	ENST00000306645.10	ENST00000434650.6	7380	21152	0	0.07661	Type0_NoDomain	Type0_NoDomain	217	229	62	0.34962
ENSG00000084093	ENST00000309042.12	ENST00000616975.5	7622	30752	1	0.10357	Type3_SameDomain	Type3_SameDomain	1204	771	47	0.41122
ENSG00000084093	ENST00000309042.12	ENST00000616975.5	7622	30753	1	0.10357	Type3_SameDomain	Type3_SameDomain	1204	771	47	0.41122
ENSG00000084093	ENST00000309042.12	ENST00000616975.5	7622	30754	1	0.10357	Type3_SameDomain	Type3_SameDomain	1204	771	47	0.41122
ENSG00000084093	ENST00000309042.12	ENST00000616975.5	7623	30752	1	0.10357	Type3_SameDomain	Type3_SameDomain	1204	771	47	0.41122
ENSG00000084093	ENST00000309042.12	ENST00000616975.5	7623	30753	1	0.10357	Type3_SameDomain	Type3_SameDomain	1204	771	47	0.41122
ENSG00000084093	ENST00000309042.12	ENST00000616975.5	7623	30754	1	0.10357	Type3_SameDomain	Type3_SameDomain	1204	771	47	0.41122
ENSG00000084093	ENST00000514063.2	ENST00000638187.2	25488	31616	0	0.10357	Type1_DomainLoss	Type1_DomainLoss	771	1112	47	0.41122
ENSG00000084093	ENST00000514063.2	ENST00000638187.2	25488	31617	0	0.10357	Type1_DomainLoss	Type1_DomainLoss	771	1112	47	0.41122
ENSG00000084093	ENST00000514063.2	ENST00000638187.2	25489	31616	0	0.10357	Type1_DomainLoss	Type1_DomainLoss	771	1112	47	0.41122
ENSG00000084093	ENST00000514063.2	ENST00000638187.2	25489	31617	0	0.10357	Type1_DomainLoss	Type1_DomainLoss	771	1112	47	0.41122
ENSG00000084093	ENST00000514063.2	ENST00000638187.2	25490	31616	0	0.10357	Type1_DomainLoss	Type1_DomainLoss	771	1112	47	0.41122
ENSG00000084093	ENST00000514063.2	ENST00000638187.2	25490	31617	0	0.10357	Type1_DomainLoss	Type1_DomainLoss	771	1112	47	0.41122
ENSG00000173272	ENST00000309451.7	ENST00000445782.2	7666	21859	0	0.05352	Type0_NoDomain	Type0_NoDomain	158	156	39	0.45117
ENSG00000173272	ENST00000309451.7	ENST00000445782.2	7666	21860	0	0.05352	Type0_NoDomain	Type0_NoDomain	158	156	39	0.45117
ENSG00000135968	ENST00000309863.11	ENST00000480863.1	7697	23888	0	0.06961	Type0_NoDomain	Type0_NoDomain	1684	103	39	0.4554
ENSG00000135968	ENST00000480863.1	ENST00000482325.5	23888	23970	0	0.06058	Type0_NoDomain	Type0_NoDomain	103	1583	39	0.46826
ENSG00000135968	ENST00000480863.1	ENST00000687832.1	23888	34980	0	0.05944	Type0_NoDomain	Type0_NoDomain	103	1572	39	0.46642
ENSG00000135968	ENST00000480863.1	ENST00000688612.1	23888	35026	0	0.07071	Type0_NoDomain	Type0_NoDomain	103	933	39	0.45768
ENSG00000135968	ENST00000480863.1	ENST00000689620.1	23888	35096	0	0.07116	Type0_NoDomain	Type0_NoDomain	103	965	39	0.46031
ENSG00000135968	ENST00000480863.1	ENST00000692969.1	23888	35284	0	0.05716	Type0_NoDomain	Type0_NoDomain	103	864	39	0.46286
ENSG00000135821	ENST00000311223.9	ENST00000491322.1	7836	24395	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000311223.9	ENST00000491322.1	7836	24396	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000311223.9	ENST00000491322.1	7837	24395	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000311223.9	ENST00000491322.1	7837	24396	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000331872.11	ENST00000491322.1	9595	24395	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000331872.11	ENST00000491322.1	9595	24396	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000339526.9	ENST00000491322.1	10372	24395	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000339526.9	ENST00000491322.1	10372	24396	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000417584.6	ENST00000491322.1	19950	24395	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000417584.6	ENST00000491322.1	19950	24396	0	0.05635	Type0_NoDomain	Type0_NoDomain	373	112	19	0.75354
ENSG00000135821	ENST00000463851.6	ENST00000491322.1	22988	24395	0	0.06402	Type0_NoDomain	Type0_NoDomain	211	112	19	0.66434
ENSG00000135821	ENST00000463851.6	ENST00000491322.1	22988	24396	0	0.06402	Type0_NoDomain	Type0_NoDomain	211	112	19	0.66434
ENSG00000102786	ENST00000311234.9	ENST00000442263.4	7839	21638	0	0.05438	Type0_NoDomain	Type0_NoDomain	887	166	67	0.33548
ENSG00000102786	ENST00000311234.9	ENST00000442263.4	7839	21639	0	0.05438	Type0_NoDomain	Type0_NoDomain	887	166	67	0.33548
ENSG00000102786	ENST00000311234.9	ENST00000442263.4	7840	21638	0	0.05438	Type0_NoDomain	Type0_NoDomain	887	166	67	0.33548
ENSG00000102786	ENST00000311234.9	ENST00000442263.4	7840	21639	0	0.05438	Type0_NoDomain	Type0_NoDomain	887	166	67	0.33548
ENSG00000137309	ENST00000311487.9	ENST00000347617.10	7864	11144	0	0.11164	Type0_NoDomain	Type0_NoDomain	107	173	8	0.83231
