cls	gene	meta_long	meta_short	topidp_long	topidp_short	meta_delta	topidp_delta	boundary_cross
slim	CRLF1	0.7949125170707703	0.8881917595863342	0.25225	0.25400000000000006	-0.09327924251556396	-0.0017500000000000848	0
slim	SIVA1	0.11766250431537628	0.16911427676677704	0.0730625	-0.03485714285714287	-0.05145177245140076	0.10791964285714287	0
slim	HNRNPK	0.26192501187324524	0.19166667759418488	0.21675	0.0766666666666667	0.07025833427906036	0.14008333333333328	0
slim	RAB8B	0.8355875015258789	0.2624908983707428	0.24154166666666668	0.1398181818181818	0.5730966031551361	0.10172348484848487	1
slim	ZSWIM8	0.9701999425888062	0.6134399771690369	0.0575	0.229	0.3567599654197693	-0.1715	0
slim	ADGRL1	0.07868333905935287	0.09529999643564224	0.33066666666666666	-0.486	-0.016616657376289368	0.8166666666666667	0
slim	RNF150	0.947636067867279	1.0	0.17538888888888893	-0.12466666666666665	-0.05236393213272095	0.3000555555555556	0
slim	ABLIM1	0.911549985408783	0.8915666937828064	0.44675	0.19366666666666665	0.019983291625976562	0.2530833333333333	0
slim	CAMK2D	0.7079259157180786	0.012839999981224537	0.11759259259259262	-0.0914	0.6950859157368541	0.20899259259259262	1
slim	SRSF1	0.9080286026000977	0.9516000151634216	0.20357142857142854	0.1195	-0.043571412563323975	0.08407142857142855	0
slim	HSPA12A	0.9512221813201904	1.0	0.09444444444444443	0.2927142857142857	-0.04877781867980957	-0.19826984126984126	0
slim	PNKD	0.19482499361038208	0.1378999948501587	-0.011999999999999983	0.02	0.05692499876022339	-0.03199999999999999	0
slim	OPRM1	0.4008428454399109	0.9855285882949829	-0.13452380952380952	0.2394285714285714	-0.584685742855072	-0.3739523809523809	1
slim	LYRM9	0.2070615589618683	0.38684290647506714	0.08038461538461537	0.233	-0.17978134751319885	-0.15261538461538465	0
slim	CDC42	0.26372963190078735	0.0385500006377697	0.21425925925925926	-0.10850000000000001	0.22517963126301765	0.3227592592592593	0
slim	CELF4	0.8215500116348267	0.7947999835014343	0.41575	0.1815	0.026750028133392334	0.23425	0
slim	PDE2A	0.8415176868438721	0.7763076424598694	0.2432058823529412	0.20169230769230767	0.06521004438400269	0.04151357466063352	0
slim	CNOT1	0.7536832690238953	0.7005000114440918	0.4073333333333334	0.059	0.05318325757980347	0.3483333333333334	0
slim	EIF4B	0.9711999893188477	0.9649999737739563	0.3283333333333333	0.007	0.006200015544891357	0.3213333333333333	0
slim	ST7	0.03295000270009041	0.03689999878406525	0.025999999999999992	0.341	-0.003949996083974838	-0.31500000000000006	0
slim	BAIAP2	0.9730476140975952	0.9570714235305786	0.15885714285714286	0.03271428571428571	0.0159761905670166	0.12614285714285717	0
slim	KCNAB1	0.043531034141778946	0.05324999988079071	0.11337931034482757	0.0595	-0.009718965739011765	0.05387931034482757	0
slim	CAPRIN1	0.954357922077179	0.9993000030517578	0.2683157894736842	-0.645	-0.04494208097457886	0.9133157894736842	0
slim	UQCRB	0.106904998421669	0.16509999334812164	0.257	0.10957142857142857	-0.05819499492645264	0.14742857142857144	0
slim	ATP5MF	0.8391222357749939	0.6335800290107727	0.02688888888888892	0.558	0.2055422067642212	-0.5311111111111111	0
slim	SUV39H1	0.6616733074188232	0.5423499941825867	0.09159999999999999	0.34725	0.11932331323623657	-0.25565000000000004	0
slim	FAHD1	0.4117499887943268	0.21101251244544983	0.15130000000000002	-0.00037500000000000033	0.20073747634887695	0.151675	0
slim	DDHD1	0.32429999113082886	0.24422858655452728	0.0195	0.0035714285714285826	0.08007140457630157	0.015928571428571417	0
slim	NDRG4	0.26263463497161865	0.36890000104904175	0.07403846153846155	-0.397	-0.1062653660774231	0.4710384615384616	0
slim	OSBPL9	0.09037391096353531	0.5840461254119873	-0.005739130434782604	0.15984615384615386	-0.493672214448452	-0.16558528428093647	1
slim	CD37	0.14451304078102112	0.45790836215019226	-0.12408695652173911	0.2934166666666667	-0.31339532136917114	-0.41750362318840584	0
slim	AK2	0.04141249880194664	0.06310000270605087	-0.15362499999999998	0.341	-0.021687503904104233	-0.494625	0
slim	PPP1R12B	0.3620867133140564	0.2401857227087021	0.1633	0.16378571428571426	0.12190099060535431	-0.000485714285714256	0
slim	CIAPIN1	0.06523571163415909	0.04309999942779541	0.10085714285714287	0.02	0.022135712206363678	0.08085714285714286	0
slim	NDUFB8	0.48827239871025085	0.2508571445941925	0.19596551724137928	0.029	0.23741525411605835	0.16696551724137929	0
slim	KIF1B	0.40663912892341614	0.2612062692642212	0.12891304347826085	0.1208125	0.14543285965919495	0.00810054347826085	0
slim	SGCE	0.783807635307312	1.0	0.219	0.378	-0.216192364692688	-0.159	0
slim	TTC1	0.7053594589233398	0.18850000202655792	0.09832432432432435	0.06	0.5168594568967819	0.03832432432432435	1
domain	ARMCX4	0.8222842216491699	0.24256666004657745	0.14553166421207658	-0.22206666666666663	0.5797175616025925	0.3675983308787432	1
domain	PARD3B	0.7003446221351624	0.33333998918533325	0.19743228699551568	-0.1426	0.3670046329498291	0.3400322869955157	1
domain	TBC1D14	0.5894209146499634	0.36989009380340576	0.0999317697228145	0.14082098765432097	0.21953082084655762	-0.04088921793150646	1
domain	NRBP2	0.24488061666488647	0.6743961572647095	0.10496124031007752	0.26676923076923076	-0.429515540599823	-0.16180799045915323	1
domain	RYR3	0.21022477746009827	0.23100000619888306	0.07885666293393058	-0.08399999999999999	-0.02077522873878479	0.16285666293393058	0
domain	NCAM1	0.13403332233428955	0.9388805031776428	0.10811958146487295	0.27014705882352935	-0.8048471808433533	-0.1620274773586564	1
domain	KIAA2026	0.7300513386726379	0.11208771914243698	0.1633688155922039	0.04616427432216906	0.617963619530201	0.11720454127003484	1
domain	ACTN1	0.10369034111499786	0.08073689043521881	0.09381935483870968	0.0590970873786408	0.022953450679779053	0.03472226746006888	0
domain	LTBP4	0.4352650046348572	0.2259909063577652	0.19767619783616694	0.004545454545454539	0.20927409827709198	0.1931307432907124	0
domain	DMD	0.27432623505592346	0.7773370146751404	0.12293314037626629	0.06307407407407407	-0.5030107796192169	0.05985906630219222	1
domain	AGAP3	0.43766915798187256	0.887274980545044	0.15331417624521074	0.12449999999999999	-0.4496058225631714	0.02881417624521075	1
domain	AP3D1	0.40601611137390137	0.47874879837036133	0.16812540192926043	0.09711627906976744	-0.07273268699645996	0.07100912285949298	0
domain	AP3B2	0.27723437547683716	0.9006400108337402	0.11260416666666667	0.124	-0.6234056353569031	-0.011395833333333327	1
domain	MAP3K10	0.7521839141845703	0.13287778198719025	0.216224376731302	0.009777777777777786	0.6193061321973801	0.2064465989535242	1
domain	FASTK	0.3245569169521332	0.7136714458465576	0.12198776758409786	0.1354761904761905	-0.38911452889442444	-0.013488422892092636	1
domain	ABCC5	0.16429488360881805	0.739300012588501	0.046269918699186986	0.007	-0.5750051289796829	0.03926991869918699	1
domain	LSM8	0.47762954235076904	0.12838181853294373	0.15474647887323942	0.02825757575757576	0.3492477238178253	0.12648890311566366	0
domain	TAPBP	0.3289993107318878	0.19709999859333038	0.16436184210526314	0.22999999999999998	0.13189931213855743	-0.06563815789473684	0
domain	C2	0.17376375198364258	0.9610836505889893	0.08863740458015268	0.10216326530612245	-0.7873198986053467	-0.013525860725969771	1
domain	NRXN1	0.23833207786083221	0.8889000415802002	0.07715298507462685	0.2754444444444444	-0.650567963719368	-0.1982914593698175	1
domain	FADS3	0.21859389543533325	0.355226069688797	0.10321739130434783	0.12339130434782605	-0.13663217425346375	-0.020173913043478223	0
domain	DNAJB12	0.46551063656806946	0.1874285787343979	0.1756844262295082	-0.08428571428571428	0.27808205783367157	0.2599701405152225	0
domain	RIMS2	0.7571843862533569	0.9065550565719604	0.1931192250372578	0.07189999999999999	-0.14937067031860352	0.12121922503725782	0
domain	ANK3	0.7680046558380127	0.9599397778511047	0.1854892210405289	0.21159223300970878	-0.19193512201309204	-0.026103011969179885	0
domain	AHI1	0.6398605108261108	0.9980199933052063	0.1737956204379562	0.254	-0.35815948247909546	-0.08020437956204379	0
domain	STAT2	0.13766230642795563	0.8513555526733398	0.08632341269841269	0.2603333333333333	-0.7136932462453842	-0.1740099206349206	1
domain	PEAK1	0.7104177474975586	0.7982499599456787	0.16421376811594204	0.02	-0.08783221244812012	0.14421376811594205	0
domain	ASPH	0.4393709897994995	0.3971775770187378	0.1818384991843393	0.11867241379310346	0.04219341278076172	0.06316608539123585	0
domain	CLASP2	0.4296325743198395	0.23458421230316162	0.11460317460317461	-0.09063157894736841	0.19504836201667786	0.20523475355054302	0
domain	APBA1	0.4592822194099426	0.8997374773025513	0.14907788161993768	0.1745625	-0.44045525789260864	-0.02548461838006233	1
domain	DDX18	0.4739725589752197	0.14268077909946442	0.14297234042553192	0.03030769230769233	0.3312917798757553	0.11266464811783959	0
domain	WDR91	0.21377195417881012	0.9547333121299744	0.09727532467532468	-0.6296666666666666	-0.7409613579511642	0.7269419913419912	1
domain	PRDM11	0.5626777410507202	0.4541335999965668	0.1941335616438356	0.1572134387351779	0.10854414105415344	0.036920122908657704	1
domain	TRIM2	0.1411479413509369	0.9834499359130859	0.12359589041095892	0.110625	-0.842301994562149	0.012970890410958918	1
domain	EP400	0.6023012399673462	0.9485694169998169	0.1669323827046918	0.18538888888888888	-0.3462681770324707	-0.018456506184197086	0
domain	PDE8A	0.22828620672225952	0.03674999997019768	0.09790857946554149	0.181	0.19153620675206184	-0.0830914205344585	0
domain	MYH10	0.2988508641719818	0.4380999803543091	0.15145159602302458	-0.5025	-0.13924911618232727	0.6539515960230246	0
domain	DDX39A	0.0735558420419693	0.28913748264312744	0.056766423357664235	0.030375000000000013	-0.21558164060115814	0.026391423357664222	0
domain	RGS3	0.38274937868118286	0.9699499607086182	0.1346998191681736	0.4475	-0.5872005820274353	-0.31280018083182637	1
domain	TMEM25	0.23866844177246094	0.960099995136261	0.08830038022813688	-0.121	-0.7214315533638	0.20930038022813688	1
domain	OCRL	0.24505624175071716	0.07682222127914429	0.11857434402332362	0.2792222222222222	0.16823402047157288	-0.16064787819889859	0
domain	DNMT3A	0.5219320058822632	0.375900000333786	0.18172793053545588	0.341	0.14603200554847717	-0.15927206946454414	1
domain	TSEN2	0.13427294790744781	0.07678332924842834	0.0542389937106918	0.05100000000000001	0.05748961865901947	0.0032389937106917926	0
domain	RAF1	0.20851536095142365	0.8345999717712402	0.06812418300653594	-0.20825	-0.6260846108198166	0.27637418300653593	1
domain	DDX27	0.35323160886764526	0.805057942867279	0.15896686746987948	0.07186842105263158	-0.4518263339996338	0.0870984464172479	1
domain	HSP90B1	0.2919293940067291	0.027980951592326164	0.13585150078988942	-0.03904761904761906	0.26394844241440296	0.17489911983750847	0
domain	PRKG2	0.09771443158388138	0.094200000166893	0.07901056338028169	0.04999999999999999	0.003514431416988373	0.029010563380281698	0
domain	NRG1	0.7677415609359741	0.6227399706840515	0.1511420765027322	0.14873333333333333	0.1450015902519226	0.002408743169398875	0
domain	PMS2	0.28805139660835266	0.296625018119812	0.14115887850467287	0.07925000000000001	-0.00857362151145935	0.06190887850467286	0
domain	INPP5B	0.09881407767534256	0.9013664126396179	0.07602570379436964	0.09723376623376623	-0.8025523349642754	-0.02120806243939659	1
domain	ZFYVE19	0.4912344515323639	0.8806629776954651	0.19350140056022413	0.12185185185185185	-0.3894285261631012	0.07164954870837228	1
domain	ADAM19	0.3303689658641815	0.9479923248291016	0.14470100502512562	0.19253846153846155	-0.61762335896492	-0.04783745651333593	1
domain	PLD1	0.22880756855010986	0.5701083540916443	0.0619322033898305	0.09566666666666668	-0.3413007855415344	-0.03373446327683618	1
domain	ARHGEF9	0.263023316860199	0.06293333321809769	0.08753354632587858	-0.343	0.2000899836421013	0.4305335463258786	0
domain	AP2A2	0.17619293928146362	0.40833333134651184	0.08400121654501218	0.06800000000000002	-0.23214039206504822	0.01600121654501216	0
domain	SMARCA2	0.4441525936126709	0.7978307008743286	0.16990716981132076	-0.09630769230769233	-0.3536781072616577	0.2662148621190131	1
domain	EPB41L3	0.5004087686538696	0.6639659404754639	0.13172340425531917	0.18847569444444445	-0.16355717182159424	-0.05675229018912528	0
domain	AHI1	0.688763439655304	0.7357555031776428	0.20479279279279278	-0.032611111111111105	-0.04699206352233887	0.23740390390390387	0
domain	ZNF226	0.4205005466938019	0.07301250100135803	0.1690697350069735	-0.16225	0.34748804569244385	0.33131973500697354	0
domain	SCN8A	0.2818721532821655	0.13379999995231628	0.019738613861386138	0.2	0.14807215332984924	-0.18026138613861387	0
domain	IMPACT	0.321316659450531	0.17374999821186066	0.14519047619047618	-0.697	0.14756666123867035	0.8421904761904762	0
domain	PIK3CD	0.1272636204957962	0.1342960000038147	0.08431646932185144	0.19235999999999998	-0.007032379508018494	-0.10804353067814854	0
domain	ZNF431	0.4804909825325012	0.7566333413124084	0.11814999999999999	-0.066	-0.2761423587799072	0.18414999999999998	1
domain	PWWP2A	0.5269063711166382	0.961899995803833	0.16316101694915255	0.18	-0.4349936246871948	-0.01683898305084744	0
domain	HNRNPU	0.5932931303977966	0.18321427702903748	0.19606896551724137	-0.24071428571428571	0.41007885336875916	0.43678325123152706	1
domain	SCN8A	0.24656708538532257	0.36785808205604553	0.006940095846645364	0.15016129032258066	-0.12129099667072296	-0.1432211944759353	0
domain	KALRN	0.3363021910190582	0.4338499903678894	0.12001448657861098	0.32299999999999995	-0.09754779934883118	-0.20298551342138899	0
domain	SLC22A10	0.11830602586269379	0.1703256517648697	-0.002129310344827589	0.06710256410256409	-0.0520196259021759	-0.06923187444739168	0
domain	PDE3A	0.469588041305542	0.9200800061225891	0.12616079632465546	0.2222	-0.4504919648170471	-0.09603920367534455	1
domain	EHMT1	0.5772852897644043	0.22311903536319733	0.1728054054054054	0.16628571428571426	0.35416625440120697	0.00651969111969114	1
domain	NFATC2	0.5452348589897156	0.60794997215271	0.14188655462184876	-0.5025	-0.06271511316299438	0.6443865546218487	0
domain	NVL	0.288409560918808	0.3240032494068146	0.14226280323450136	0.1710322580645161	-0.03559368848800659	-0.02876945483001475	0
domain	TNS2	0.677507221698761	0.06193999946117401	0.2080899830220713	0.128	0.615567222237587	0.08008998302207129	1
domain	PLEKHH1	0.3899153172969818	0.933152973651886	0.13844242424242426	0.18399337748344372	-0.5432376563549042	-0.04555095324101946	1
domain	VIPR1	0.20974087715148926	0.27205556631088257	0.0030831408775981524	0.08205050505050507	-0.06231468915939331	-0.07896736417290691	0
domain	NCOR1	0.8113437294960022	0.8899714350700378	0.2213572503763171	0.07928571428571428	-0.07862770557403564	0.1420715360906028	0
domain	ACTN2	0.08052249252796173	0.7285500168800354	0.06909236947791164	-0.117375	-0.6480275243520737	0.18646736947791165	1
domain	HNRNPU	0.6386709809303284	0.1500999927520752	0.18951380368098159	0.17666666666666667	0.4885709881782532	0.012847137014314919	1
domain	SNX19	0.5170211791992188	0.16135156154632568	0.1574	0.10950000000000001	0.35566961765289307	0.0479	1
domain	CPNE6	0.2131461203098297	0.9282864928245544	0.10602522522522521	0.2633311688311688	-0.7151403725147247	-0.15730594360594358	1
domain	EBF1	0.4992106854915619	0.38858890533447266	0.09927083333333332	0.21066666666666667	0.11062178015708923	-0.11139583333333335	0
domain	DTNA	0.578927218914032	0.46142223477363586	0.14796514161220042	0.14322222222222222	0.11750498414039612	0.004742919389978201	1
domain	VSTM2A	0.5006548762321472	0.6704027056694031	0.17974193548387096	0.12156756756756758	-0.16974782943725586	0.058174367916303385	0
domain	RGPD5	0.6256235241889954	0.23454001545906067	0.15187600459242248	0.1011	0.3910835087299347	0.050776004592422486	1
domain	OSBP2	0.8025005459785461	0.9014809727668762	0.21308247422680415	0.051333333333333356	-0.09898042678833008	0.1617491408934708	0
domain	TRIM11	0.2634888291358948	0.7795912623405457	0.11199342105263158	0.0934927536231884	-0.5161024332046509	0.018500667429443174	1
domain	EXOSC10	0.35294008255004883	0.05632000043988228	0.11379532163742692	-0.0744	0.29662008211016655	0.18819532163742692	0
domain	ZKSCAN1	0.5506649017333984	0.9631999731063843	0.19904120879120876	0.586	-0.41253507137298584	-0.3869587912087912	0
domain	MAST3	0.6523285508155823	0.7662420272827148	0.174092936802974	0.03936842105263157	-0.11391347646713257	0.13472451575034242	0
domain	SPG7	0.29498937726020813	0.3043132722377777	0.105	0.17343333333333327	-0.00932389497756958	-0.06843333333333328	0
domain	ANKHD1	0.37425336241722107	0.9727765321731567	0.12955653450807636	0.2854705882352941	-0.5985231697559357	-0.15591405372721773	1
domain	SBF2	0.40376025438308716	0.07303749769926071	0.10708474576271186	-0.18637499999999999	0.33072275668382645	0.29345974576271183	0
domain	FBXW7	0.42818403244018555	0.02882000245153904	0.13574526678141136	0.0578	0.3993640299886465	0.07794526678141137	0
domain	TUBE1	0.06551875174045563	0.7017500400543213	0.05169711538461538	0.14500000000000002	-0.6362312883138657	-0.09330288461538463	1
domain	ZNF566	0.5901530981063843	0.97612065076828	0.09857575757575755	0.16828301886792452	-0.38596755266189575	-0.06970726129216696	0
domain	PHF20L1	0.7338082790374756	0.11289999634027481	0.19381468531468532	0.166	0.6209082826972008	0.02781468531468531	1
domain	CLASP1	0.40242016315460205	0.10756667703390121	0.11296359411309063	-0.19583333333333333	0.29485348612070084	0.30879692744642395	0
domain	ANKRD45	0.2135959416627884	0.07263333350419998	0.11727027027027023	-0.4486666666666667	0.1409626081585884	0.5659369369369369	0
domain	ABCA2	0.2515707015991211	0.14300000667572021	0.06051971326164874	0.11000000000000001	0.10857069492340088	-0.049480286738351274	0
domain	NEK10	0.3581840991973877	0.024784615263342857	0.10090549450549449	0.06215384615384616	0.33339948393404484	0.038751648351648335	0
domain	MACF1	0.4165492653846741	0.29215002059936523	0.13728321461752865	0.189	0.12439924478530884	-0.05171678538247135	0
domain	NCOA1	0.6072713136672974	0.9998667240142822	0.15674257425742574	-0.027666666666666655	-0.39259541034698486	0.1844092409240924	0
domain	CSNK1D	0.13213446736335754	0.9976000189781189	0.04782432432432432	0.2255714285714286	-0.8654655516147614	-0.17774710424710427	1
domain	RPTOR	0.26861995458602905	0.17578041553497314	0.07562866108786609	0.1062391304347826	0.09283953905105591	-0.03061046934691651	0
domain	BMAL2	0.44253116846084595	0.5901875495910645	0.10242307692307694	0.017499999999999988	-0.1476563811302185	0.08492307692307695	1
domain	MACF1	0.4156070947647095	0.7312055826187134	0.132501719526175	0.04641666666666667	-0.3155984878540039	0.08608505285950835	1
domain	PRAG1	0.5320943593978882	0.7478500604629517	0.17258470764617692	-0.06923076923076923	-0.21575570106506348	0.24181547687694616	0
domain	RBCK1	0.27272510528564453	0.08863599598407745	0.15901990049751244	-0.06359999999999999	0.18408910930156708	0.22261990049751243	0
domain	PTPN20	0.0711260437965393	0.3589095175266266	0.014190697674418612	0.08819047619047621	-0.2877834737300873	-0.0739997785160576	0
domain	SLC25A48	0.1274823546409607	0.21603967249393463	0.044625000000000005	0.10308730158730156	-0.08855731785297394	-0.058462301587301556	0
domain	PA2G4	0.19216658174991608	0.8182500004768372	0.13826966292134832	0.17254166666666665	-0.6260834187269211	-0.03427200374531833	1
domain	DROSHA	0.1093391627073288	0.1876888871192932	0.07319085487077533	0.08522222222222224	-0.07834972441196442	-0.012031367351446914	0
domain	ANKZF1	0.5945175886154175	0.18027999997138977	0.1966	-0.248	0.4142375886440277	0.4446	1
domain	MACF1	0.38804230093955994	0.718994140625	0.13284766483516486	0.058529411764705885	-0.33095183968544006	0.07431825307045897	1
domain	N4BP2	0.6111412644386292	0.9178533554077148	0.1372605435801312	-0.1052	-0.3067120909690857	0.2424605435801312	0
domain	APOLD1	0.177476704120636	0.30737465620040894	0.09870631067961164	0.07173170731707317	-0.12989795207977295	0.02697460336253847	0
domain	BOC	0.43913203477859497	0.8993350267410278	0.14122191272051995	0.1898360655737705	-0.46020299196243286	-0.04861415285325055	1
domain	ARPC1B	0.06577824056148529	0.8430523872375488	0.06914035087719297	0.40761904761904755	-0.7772741466760635	-0.3384786967418546	1
domain	ABCB8	0.13952995836734772	0.08788999915122986	0.100006734006734	0.015400000000000007	0.05163995921611786	0.08460673400673399	0
domain	RALGPS1	0.5780158042907715	0.19449999928474426	0.14423275862068966	-0.089	0.3835158050060272	0.23323275862068965	1
domain	KMT2C	0.6656107306480408	0.8267613649368286	0.17710252686610514	0.03125806451612904	-0.16115063428878784	0.1458444623499761	0
domain	NSMCE2	0.39875704050064087	0.26809996366500854	0.19934899328859063	0.04460000000000001	0.13065707683563232	0.15474899328859062	0
domain	FNBP4	0.7836481928825378	0.22952084243297577	0.23640205011389523	-0.020916666666666663	0.5541273504495621	0.2573187167805619	1
domain	TTC1	0.32421818375587463	0.5091999769210815	0.13494545454545454	0.736	-0.1849817931652069	-0.6010545454545455	1
domain	ABLIM2	0.412215918302536	0.826063334941864	0.14458194774346794	0.03296666666666667	-0.413847416639328	0.11161528107680127	1
domain	ANKRD36C	0.7518501281738281	0.7071499824523926	0.19892671927846675	0.061625	0.04470014572143555	0.13730171927846674	0
domain	ADGRV1	0.23858584463596344	0.15196000039577484	0.05904394602479942	0.05639999999999997	0.0866258442401886	0.0026439460247994484	0
domain	FLRT2	0.34993407130241394	0.5299272537231445	0.06829936305732484	0.22362857142857154	-0.1799931824207306	-0.1553292083712467	1
domain	UBE3A	0.17132800817489624	0.4829999506473541	0.08111528150134048	-0.0967777777777778	-0.3116719424724579	0.17789305927911828	0
domain	MACF1	0.43352004885673523	0.3142545521259308	0.14252266666666666	-0.028454545454545458	0.11926549673080444	0.1709772121212121	0
domain	KDM5B	0.3511534333229065	0.0071538458578288555	0.1525036202735318	-0.08415384615384618	0.34399958746507764	0.23665746642737795	0
domain	DEPDC5	0.19000190496444702	0.414900004863739	0.04769833729216151	-0.245625	-0.224898099899292	0.29332333729216153	0
domain	IMPDH2	0.03694421425461769	0.9278333187103271	0.07043620178041543	0.234	-0.8908891044557095	-0.16356379821958458	1
domain	SRSF10	0.7229188680648804	0.17938554286956787	0.1899579831932773	0.07159999999999998	0.5435333251953125	0.11835798319327732	1
domain	DMTF1	0.4540529251098633	0.8170909285545349	0.11894705882352939	0.009227272727272725	-0.36303800344467163	0.10971978609625667	1
domain	PLA2R1	0.13010713458061218	0.13774000108242035	0.06918076027928627	0.2012	-0.0076328665018081665	-0.13201923972071372	0
domain	SETD5	0.738156795501709	0.9675106406211853	0.19543682664054848	0.41789473684210526	-0.22935384511947632	-0.22245791020155678	0
domain	HDAC9	0.3748558461666107	0.9365249872207642	0.12428721541155867	0.087125	-0.5616691410541534	0.037162215411558674	1
domain	SYNE1	0.2948682904243469	0.3342857360839844	0.12715354094024287	0.06128571428571428	-0.03941744565963745	0.06586782665452859	0
domain	DMD	0.33407169580459595	0.05818571895360947	0.13391203319502074	-0.27414285714285713	0.2758859768509865	0.4080548903378779	0
domain	GULP1	0.19963960349559784	0.07749142497777939	0.13299999999999998	-0.019428571428571424	0.12214817851781845	0.1524285714285714	0
domain	DHX57	0.15305522084236145	0.14710909128189087	0.08318132611637348	-0.18127272727272725	0.005946129560470581	0.2644540533891007	0
domain	ZNF276	0.6677078008651733	0.4404999911785126	0.20164133016627075	0.303	0.22720780968666077	-0.10135866983372924	1
domain	MYO9A	0.30789217352867126	0.9717507362365723	0.0763025078369906	0.17607042253521124	-0.663858562707901	-0.09976791469822065	1
domain	ATP13A2	0.19174955785274506	0.7173173427581787	0.07416687422166873	0.2070434782608696	-0.5255677849054337	-0.13287660403920087	1
domain	ZNF665	0.2580810785293579	0.4152906835079193	0.14939384615384615	0.012542056074766356	-0.1572096049785614	0.1368517900790798	0
domain	PREPL	0.06043454632163048	0.872186541557312	0.09770909090909091	0.1547752808988764	-0.8117519952356815	-0.05706618998978549	1
domain	SAFB	0.8253977298736572	0.7210111618041992	0.1989772727272727	0.21288888888888888	0.10438656806945801	-0.01391161616161618	0
domain	HACE1	0.10844957083463669	0.5503000020980835	0.07714326647564469	-0.19699999999999998	-0.4418504312634468	0.2741432664756447	1
domain	SORBS2	0.7707642316818237	0.9101175665855408	0.18638104448742748	0.20039864864864865	-0.13935333490371704	-0.014017604161221164	0
domain	PEG3	0.3799833357334137	0.9513000249862671	0.13972222222222216	0.166	-0.5713166892528534	-0.026277777777777844	1
domain	NHLRC3	0.13721999526023865	0.22577035427093506	0.06753191489361703	0.16762962962962963	-0.08855035901069641	-0.1000977147360126	0
domain	ATF6B	0.6896138787269592	0.8685333132743835	0.1804378947368421	0.04466666666666666	-0.17891943454742432	0.13577122807017544	0
domain	CNTN5	0.20620866119861603	0.2728545069694519	0.10386008230452673	0.1258994708994709	-0.06664584577083588	-0.02203938859494417	0
domain	ANKHD1	0.4124627113342285	0.9678058624267578	0.14396251588310038	0.2854705882352941	-0.5553431510925293	-0.1415080723521937	1
domain	JARID2	0.5042954087257385	0.856939971446991	0.17949955317247543	-0.0388	-0.35264456272125244	0.21829955317247543	0
domain	P4HB	0.15679126977920532	0.58038729429245	0.10842988505747127	0.16577348066298342	-0.42359602451324463	-0.05734359560551215	1
domain	PABPC4	0.15916723012924194	0.930150032043457	0.10016870415647922	-0.07831250000000001	-0.7709828019142151	0.17848120415647922	1
domain	FANCM	0.22437770664691925	1.0	0.061331645569620244	0.12280000000000002	-0.7756222933530807	-0.061468354430379776	1
domain	ST6GALNAC5	0.08668553829193115	0.4860363304615021	0.0678595041322314	0.3387272727272727	-0.3993507921695709	-0.2708677685950413	0
domain	TTC3	0.329762727022171	0.18853332102298737	0.11931125356125355	-0.14566666666666667	0.14122940599918365	0.2649779202279202	0
domain	EZH2	0.1813298761844635	0.16205814480781555	0.11524390243902438	0.02732558139534885	0.01927173137664795	0.08791832104367553	0
domain	ARRDC1	0.21477054059505463	0.9739599823951721	0.10839041095890412	0.27969999999999995	-0.7591894418001175	-0.17130958904109583	1
domain	FCHSD2	0.5727758407592773	0.23267777264118195	0.20797716894977164	-0.05844444444444444	0.3400980681180954	0.2664216133942161	1
domain	CDKL3	0.0646488144993782	0.5959522128105164	0.05685762711864407	0.14834482758620687	-0.5313033983111382	-0.09148720046756281	1
domain	RABGGTA	0.04396486282348633	0.5413800477981567	0.0666689189189189	0.2312	-0.4974151849746704	-0.16453108108108108	1
domain	ITGB1	0.20157207548618317	0.1899999976158142	0.13210501193317423	-0.121	0.011572077870368958	0.25310501193317425	0
domain	ERCC6	0.45048052072525024	0.19175998866558075	0.11604818092428712	-0.020799999999999996	0.2587205320596695	0.1368481809242871	0
domain	DNMBP	0.6232941150665283	0.9740549921989441	0.16943169398907104	0.09184999999999997	-0.35076087713241577	0.07758169398907107	0
domain	ARHGEF28	0.5069534778594971	1.0	0.13614539682539684	0.166	-0.49304652214050293	-0.029854603174603173	0
domain	TRIM27	0.14005447924137115	0.8393999934196472	0.0446923076923077	0.341	-0.6993455141782761	-0.2963076923076923	1
domain	KMT2C	0.7083181738853455	0.8129199743270874	0.18302027553938136	0.018400000000000007	-0.10460180044174194	0.16462027553938136	0
domain	MICAL3	0.5821354389190674	0.8781288266181946	0.19799593082400813	0.12124242424242425	-0.2959933876991272	0.07675350658158388	0
domain	NDUFA5	0.836743950843811	0.12063125520944595	-0.060300699300699284	0.15585	0.7161126956343651	-0.21615069930069927	1
domain	ASPSCR1	0.36151057481765747	0.930642306804657	0.1210402010050251	0.22574999999999998	-0.5691317319869995	-0.10470979899497487	1
domain	ZNF415	0.9638749957084656	0.16320937871932983	0.2020125	-0.02049999999999999	0.8006656169891357	0.2225125	1
domain	SYNE2	0.3193780779838562	0.9742000102996826	0.12467291666666666	0.318	-0.6548219323158264	-0.19332708333333334	1
domain	RNF126	0.5916070938110352	0.8888870477676392	0.19017916666666668	0.08425	-0.297279953956604	0.10592916666666667	0
domain	TCERG1	0.5206936001777649	0.216782346367836	0.22467765190525232	-0.1834705882352941	0.3039112538099289	0.4081482401405464	1
