tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary
brain	CERS6	9162	9158	9162	9158	0	102	0	0	0.0710686274509804	1
brain	CERS6	9162	9159	9162	9159	0	134	0	0	0.023462686567164152	1
brain	CERS6	9162	9160	9160	9162	1	8	0	0	0.11237499999999999	0
brain	CERS6	9162	9161	9162	9161	0	294	1	1	0.012279720279720277	1
brain	CERS6	9162	9163	9162	9163	0	248	0	0	-0.04145564516129032	1
brain	CERS6	9162	9164	9162	9164	0	224	0	0	-0.018919642857142854	1
brain	CERS6	9162	9165	9165	9162	1	8	0	0	0.11237499999999999	0
brain	CERT1	9175	9166	9175	9166	0	537	0	0	0.11596946564885495	1
brain	CERT1	9175	9167	9175	9167	0	26	0	0	0.1290769230769231	0
brain	CERT1	9175	9168	9175	9168	0	313	0	0	0.09786261980830671	1
brain	CERT1	9175	9169	9175	9169	0	277	0	0	0.08394736842105263	1
brain	CERT1	9175	9170	9175	9170	0	277	0	0	0.09385920577617328	1
brain	CERT1	9175	9173	9173	9175	1	128	0	1	0.19045312500000003	0
brain	CERT1	9175	9174	9175	9174	0	83	0	0	0.14251785714285714	0
brain	CERT1	9175	9176	9176	9175	1	128	0	1	0.19045312500000003	0
brain	CERT1	9175	9177	9175	9177	0	26	0	0	0.1290769230769231	0
brain	CERT1	9175	9178	9175	9178	0	163	1	1	0.14968098159509202	0
brain	CERT1	9175	9179	9175	9179	0	57	0	0	0.20468421052631577	0
brain	CERT1	9175	9180	9175	9180	0	28	0	0	0.14339285714285716	0
brain	CES1	9182	9181	9182	9181	0	2	0	1	0.189	0
brain	CES2	9183	9184	9184	9183	1	80	0	1	0.257171875	0
brain	CES2	9183	9186	9183	9186	0	93	0	1	0.13103225806451613	0
brain	CES4A	9192	9188	9192	9188	0	121	0	1	0.11133057851239668	0
brain	CES4A	9192	9190	9192	9190	0	286	0	1	0.08034154929577464	1
brain	CES4A	9192	9191	9192	9191	0	217	0	1	0.07079723502304147	0
brain	CETN2	9193	9194	9193	9194	0	81	1	1	0.14686419753086416	0
brain	CETN3	9196	9195	9196	9195	0	13	0	0	-0.0051538461538461495	1
brain	CETN3	9196	9197	9196	9197	0	68	1	0	0.14938461538461534	1
brain	CFAP119	9199	9198	9199	9198	0	364	0	1	0.1317986798679868	1
brain	CFAP119	9199	9200	9199	9200	0	249	0	0	0.11751836734693875	1
brain	CFAP119	9199	9201	9199	9201	0	249	0	0	0.11751836734693875	1
brain	CFAP119	9199	9202	9199	9202	0	234	0	0	0.12188034188034187	1
brain	CFAP119	9199	9203	9199	9203	0	234	0	0	0.12188034188034187	1
brain	CFAP161	9204	9205	9204	9205	0	79	0	0	0.08395454545454543	1
brain	CFAP20	9207	9206	9207	9206	0	38	0	0	0.11665624999999999	1
brain	CFAP206	9208	9209	9208	9209	0	121	0	0	0.1609833333333333	1
brain	CFAP20DC	9212	9210	9212	9210	0	245	0	1	0.07583122362869199	0
brain	CFAP20DC	9212	9211	9212	9211	0	502	0	1	0.1409452332657201	1
brain	CFAP221	9219	9217	9219	9217	0	334	0	1	0.1388623853211009	0
brain	CFAP221	9219	9218	9219	9218	0	285	0	1	0.09714035087719297	0
brain	CFAP251	9222	9220	9222	9220	0	922	1	1	0.0895340022296544	1
brain	CFAP251	9222	9221	9222	9221	0	219	0	0	0.08947926267281105	1
brain	CFAP298	9226	9223	9226	9223	0	199	0	0	0.13839106145251395	1
brain	CFAP298	9226	9224	9226	9224	0	32	0	0	0.21525	0
brain	CFAP298	9226	9225	9226	9225	0	69	0	0	0.1509206349206349	1
brain	CFAP298	9226	9227	9226	9227	0	190	0	1	0.16321739130434781	1
brain	CFAP36	9231	9229	9231	9229	0	125	0	0	0.22057600000000002	1
brain	CFAP36	9231	9230	9231	9230	0	251	0	1	0.18661044176706826	1
brain	CFAP36	9231	9232	9231	9232	0	187	0	0	0.23269032258064518	1
brain	CFAP410	9234	9235	9234	9235	0	1	0	0	0.341	0
brain	CFAP418	9236	9237	9236	9237	0	185	0	1	0.09464238410596025	1
brain	CFAP418	9236	9238	9236	9238	0	50	0	0	0.08588888888888888	1
brain	CFAP43	9244	9243	9244	9243	0	1406	0	1	0.10506267806267805	1
brain	CFAP43	9244	9245	9244	9245	0	1294	0	0	0.10661098221191027	1
brain	CFAP43	9244	9246	9244	9246	0	727	0	0	0.12952066115702482	1
brain	CFAP44	9248	9247	9248	9247	0	916	0	0	0.1624908256880734	0
brain	CFAP44	9248	9249	9248	9249	0	1457	1	1	0.12193127147766321	1
brain	CFAP44	9248	9250	9248	9250	0	1686	1	1	0.1271417556346382	1
brain	CFAP46	9251	9252	9251	9252	0	212	0	0	0.16173026315789474	1
brain	CFAP46	9251	9253	9251	9253	0	2352	0	0	0.11746638115631691	1
brain	CFAP46	9251	9254	9251	9254	0	2483	0	0	0.11617426381605485	1
brain	CFAP52	9257	9256	9257	9256	0	68	0	1	0.07217647058823531	0
brain	CFAP54	9259	9260	9259	9260	0	2507	0	0	0.06801857835218092	1
brain	CFAP54	9259	9261	9259	9261	0	2667	0	1	0.06782752155980502	1
brain	CFAP54	9259	9262	9259	9262	0	1267	0	1	0.06726539101497504	1
brain	CFAP57	9263	9264	9263	9264	0	670	0	0	0.1479097859327217	1
brain	CFAP57	9263	9265	9263	9265	0	670	0	0	0.1479097859327217	1
brain	CFAP61	9268	9269	9268	9269	0	229	0	1	0.03861607142857142	1
brain	CFAP68	9271	9270	9271	9270	0	117	0	1	0.1206029411764706	0
brain	CFAP69	9274	9275	9274	9275	0	929	0	1	0.07582589285714285	1
brain	CFAP69	9274	9276	9274	9276	0	681	0	1	0.09493832599118944	1
brain	CFAP70	9280	9277	9280	9277	0	70	0	0	0.17479999999999998	0
brain	CFAP70	9280	9278	9280	9278	0	192	0	1	0.14792708333333335	0
brain	CFAP70	9280	9279	9280	9279	0	918	1	1	0.12401742919389978	1
brain	CFAP74	9282	9281	9282	9281	0	1334	0	1	0.13733808095952024	1
brain	CFAP74	9282	9283	9282	9283	0	1472	0	0	0.13070788043478263	1
brain	CFAP74	9282	9284	9282	9284	0	893	0	0	0.11364309764309764	1
brain	CFAP90	9286	9285	9286	9285	0	57	0	0	0.1833148148148148	1
brain	CFAP91	9289	9287	9289	9287	0	490	0	1	0.1392469387755102	1
brain	CFAP91	9289	9288	9289	9288	0	65	0	1	0.12167692307692307	0
brain	CFAP92	9290	9291	9290	9291	0	902	0	1	0.12627964205816553	1
brain	CFAP92	9290	9292	9290	9292	0	696	0	0	0.11634195402298851	1
brain	CFAP92	9290	9293	9290	9293	0	896	0	0	0.1373909512761021	1
brain	CFAP97	9295	9294	9295	9294	0	87	0	0	0.17388235294117643	1
brain	CFDP1	9300	9303	9300	9303	0	82	0	0	0.1629268292682927	1
brain	CFH	9311	9304	9311	9304	0	789	0	0	0.13744245524296675	1
brain	CFH	9311	9306	9311	9306	0	249	0	0	0.13409504132231406	0
brain	CFH	9311	9307	9311	9307	0	168	0	1	0.07973291925465838	0
brain	CFH	9311	9308	9311	9308	0	611	0	0	0.1478658940397351	1
brain	CFH	9311	9309	9311	9309	0	487	0	1	0.11897291666666666	0
brain	CFH	9311	9310	9311	9310	0	661	0	0	0.15087461773700306	1
brain	CFL1	9313	9314	9313	9314	0	62	0	0	0.19083870967741937	1
brain	CFL2	9316	9320	9316	9320	0	17	0	1	0.016588235294117654	0
brain	CFLAR	9323	9322	9323	9322	0	96	0	1	0.06213541666666666	0
brain	CFLAR	9323	9324	9323	9324	0	60	0	0	0.007024999999999995	1
brain	CFLAR	9323	9325	9323	9325	0	276	1	0	0.09572222222222225	1
brain	CFP	9327	9328	9327	9328	0	357	1	1	0.164251677852349	1
brain	CGN	9335	9336	9335	9336	0	1055	0	1	0.20287772511848343	1
brain	CGN	9335	9337	9335	9337	0	1006	0	1	0.19978429423459246	1
brain	CGNL1	9340	9338	9340	9338	0	758	1	0	0.19966314398943197	1
brain	CGNL1	9340	9339	9340	9339	0	734	0	1	0.18987101248266294	1
brain	CGREF1	9341	9342	9341	9342	0	194	0	0	0.28095360824742266	1
brain	CGRRF1	9345	9343	9345	9343	0	187	1	0	0.11765240641711229	1
brain	CGRRF1	9345	9344	9345	9344	0	192	0	1	0.025359374999999993	1
brain	CHADL	9351	9352	9351	9352	0	175	0	1	0.09167999999999998	0
brain	CHADL	9351	9353	9351	9353	0	272	0	1	0.126662447257384	0
brain	CHADL	9351	9354	9351	9354	0	97	0	0	0.22540322580645164	1
brain	CHAMP1	9360	9357	9360	9357	0	667	0	0	0.3019145427286357	1
brain	CHAMP1	9360	9359	9360	9359	0	850	1	1	0.2803492268041237	1
brain	CHCHD1	9366	9367	9366	9367	0	38	0	0	0.150625	1
brain	CHCHD4	9372	9371	9371	9372	1	15	0	1	0.13533333333333336	0
brain	CHCHD5	9376	9374	9374	9376	1	15	0	1	0.2959333333333333	0
brain	CHCHD5	9376	9375	9375	9376	1	51	0	0	0.08262	1
brain	CHCHD6	9380	9377	9380	9377	0	46	0	0	0.1453478260869565	1
brain	CHCHD6	9380	9378	9380	9378	0	96	0	0	0.14788461538461536	1
brain	CHD1	9391	9386	9386	9391	1	88	0	0	0.3928636363636364	0
brain	CHD1	9391	9387	9391	9387	0	877	1	0	0.18239908779931585	1
brain	CHD1	9391	9388	9391	9388	0	1274	1	1	0.14461224489795918	1
brain	CHD1	9391	9389	9391	9389	0	1155	1	0	0.14894025974025973	1
brain	CHD1	9391	9390	9391	9390	0	233	0	0	0.24162231759656652	0
brain	CHD1L	9401	9393	9401	9393	0	204	1	1	0.061004901960784313	0
brain	CHD1L	9401	9394	9401	9394	0	113	1	1	0.04821238938053096	0
brain	CHD1L	9401	9395	9401	9395	0	381	1	1	0.06565354330708661	0
brain	CHD1L	9401	9396	9401	9396	0	427	1	1	0.07099297423887588	0
brain	CHD1L	9401	9397	9401	9397	0	808	1	1	0.11215737298636927	1
brain	CHD1L	9401	9398	9401	9398	0	427	1	1	0.07099297423887588	0
brain	CHD1L	9401	9399	9401	9399	0	281	1	1	0.08037722419928825	0
brain	CHD1L	9401	9400	9401	9400	0	705	1	1	0.11655886524822696	1
brain	CHD1L	9401	9402	9401	9402	0	427	1	1	0.07099297423887588	0
brain	CHD2	9413	9403	9413	9403	0	769	0	1	0.2662665799739922	0
brain	CHD2	9413	9404	9413	9404	0	1327	1	0	0.1610180859080633	1
brain	CHD2	9413	9405	9413	9405	0	1409	0	1	0.22529441997063143	1
brain	CHD2	9413	9406	9413	9406	0	1124	1	1	0.20822864768683272	1
brain	CHD2	9413	9408	9413	9408	0	1459	1	0	0.16009321453050035	1
brain	CHD2	9413	9409	9413	9409	0	1403	1	0	0.1662736992159658	1
brain	CHD2	9413	9410	9413	9410	0	1361	1	1	0.1621641791044776	1
brain	CHD2	9413	9411	9413	9411	0	1252	1	1	0.17784984025559106	1
brain	CHD2	9413	9412	9413	9412	0	1163	1	1	0.21412423979148565	1
brain	CHD2	9413	9414	9413	9414	0	1636	1	1	0.17376593137254903	1
brain	CHD2	9413	9415	9413	9415	0	113	0	0	0.2536407766990292	1
brain	CHD2	9413	9416	9413	9416	0	1189	0	1	0.23523296888141296	1
brain	CHD2	9413	9417	9413	9417	0	1224	1	0	0.1756593137254902	1
brain	CHD3	9422	9419	9422	9419	0	1731	1	1	0.18331793313069908	1
brain	CHD3	9422	9420	9422	9420	0	1590	1	1	0.18578930817610062	1
brain	CHD3	9422	9421	9422	9421	0	1390	1	1	0.2015386973180077	1
brain	CHD3	9422	9423	9422	9423	0	2200	1	1	0.18635285645703312	1
brain	CHD3	9422	9424	9422	9424	0	768	0	1	0.2533014416775885	1
brain	CHD3	9422	9425	9422	9425	0	371	0	1	0.36127272727272725	0
brain	CHD4	9427	9426	9427	9426	0	48	0	0	0.2844285714285714	0
brain	CHD4	9427	9428	9427	9428	0	1589	1	0	0.1472370744010088	1
brain	CHD4	9427	9429	9427	9429	0	40	0	0	0.27821621621621623	0
brain	CHD4	9427	9430	9427	9430	0	687	0	0	0.2013402225755167	0
brain	CHD4	9427	9431	9427	9431	0	1697	1	1	0.1791396582203889	1
brain	CHD4	9427	9432	9427	9432	0	304	0	0	0.15530333333333332	0
brain	CHD4	9427	9433	9427	9433	0	274	0	1	0.1281734317343173	0
brain	CHD4	9427	9434	9427	9434	0	33	0	0	0.3276071428571429	0
brain	CHD4	9427	9435	9427	9435	0	474	0	1	0.2674978902953587	1
brain	CHD4	9427	9436	9427	9436	0	38	0	0	0.2520571428571428	0
brain	CHD4	9427	9437	9427	9437	0	640	0	0	0.19907216494845362	0
brain	CHD4	9427	9438	9427	9438	0	1453	1	1	0.16179353062629045	1
brain	CHD4	9427	9439	9427	9439	0	720	1	1	0.22906685633001422	1
brain	CHD4	9427	9440	9427	9440	0	1697	1	1	0.1791396582203889	1
brain	CHD4	9427	9441	9427	9441	0	1502	1	1	0.15257989347536619	1
brain	CHD4	9427	9442	9427	9442	0	59	0	1	0.26718181818181813	0
brain	CHD4	9427	9443	9427	9443	0	419	0	1	0.26697136038186153	1
brain	CHD5	9447	9444	9447	9444	0	825	0	0	0.16035632183908047	1
brain	CHD5	9447	9445	9447	9445	0	1184	1	1	0.1378803418803419	1
brain	CHD5	9447	9446	9447	9446	0	1903	1	1	0.1515865537321334	1
brain	CHD6	9451	9448	9451	9448	0	2419	1	1	0.14037305916911458	1
brain	CHD6	9451	9449	9451	9449	0	2463	1	1	0.14966869671132765	1
brain	CHD6	9451	9450	9451	9450	0	2542	1	1	0.14063217938631	1
brain	CHD6	9451	9452	9451	9452	0	2440	1	1	0.14258770491803277	1
brain	CHD7	9454	9453	9454	9453	0	2164	1	0	0.13337153419593345	1
brain	CHD7	9454	9455	9454	9455	0	1859	1	0	0.14193168370091447	1
brain	CHD7	9454	9456	9454	9456	0	2917	1	1	0.1699060449050086	1
brain	CHD7	9454	9457	9454	9457	0	2365	1	0	0.15445877378435516	1
brain	CHD8	9466	9459	9466	9459	0	2276	1	1	0.13842398945518453	1
brain	CHD8	9466	9460	9466	9460	0	2421	1	1	0.14930772408095827	1
brain	CHD8	9466	9461	9466	9461	0	2053	1	0	0.133373023715415	1
brain	CHD8	9466	9462	9466	9462	0	2298	1	0	0.14770104438642295	1
brain	CHD8	9466	9463	9466	9463	0	279	0	1	0.19392473118279568	0
brain	CHD8	9466	9464	9466	9464	0	1420	1	1	0.19833991537376586	1
brain	CHD8	9466	9465	9466	9465	0	279	0	1	0.19392473118279568	0
brain	CHD8	9466	9467	9466	9467	0	1994	1	0	0.13180290872617853	1
brain	CHD8	9466	9468	9466	9468	0	2448	1	1	0.15618423202614376	1
brain	CHD8	9466	9469	9466	9469	0	1510	1	1	0.13831631299734748	1
brain	CHD8	9466	9471	9466	9471	0	845	1	1	0.20298446833930706	1
brain	CHD9	9478	9472	9478	9472	0	16	0	0	0.224375	0
brain	CHD9	9478	9474	9478	9474	0	2772	1	1	0.13268470418470418	1
brain	CHD9	9478	9475	9478	9475	0	478	0	1	0.1309035639412998	0
brain	CHD9	9478	9476	9478	9476	0	1963	1	1	0.15165613856342333	1
brain	CHD9	9478	9477	9478	9477	0	2265	1	0	0.1315766004415011	1
brain	CHD9	9478	9479	9478	9479	0	2561	1	1	0.1516587270597423	1
brain	CHEK1	9484	9483	9484	9483	0	236	0	0	0.11413983050847457	1
brain	CHEK2	9485	9486	9485	9486	0	201	0	0	0.1320959595959596	1
brain	CHERP	9488	9489	9488	9489	0	329	1	0	0.23632915360501572	1
brain	CHERP	9488	9490	9488	9490	0	876	1	0	0.21658942065491185	1
brain	CHERP	9488	9491	9488	9491	0	723	1	1	0.23747302904564313	1
brain	CHFR	9492	9493	9492	9493	0	60	0	0	0.29502040816326536	0
brain	CHFR	9492	9494	9492	9494	0	80	1	0	0.246475	0
brain	CHFR	9492	9495	9492	9495	0	561	1	1	0.1766078431372549	1
brain	CHFR	9492	9496	9492	9496	0	522	1	0	0.14648850574712644	1
brain	CHFR	9492	9497	9497	9492	1	12	0	0	0.20233333333333334	0
brain	CHFR	9492	9498	9492	9498	0	561	1	1	0.1766078431372549	1
brain	CHFR	9492	9499	9492	9499	0	551	1	1	0.18672727272727274	1
brain	CHGA	9502	9500	9502	9500	0	324	0	1	0.2313179012345679	1
brain	CHGA	9502	9501	9502	9501	0	151	0	0	0.37098675496688743	0
brain	CHI3L2	9506	9507	9506	9507	0	10	0	1	-0.10170000000000001	0
brain	CHIC1	9509	9508	9509	9508	0	20	0	0	0.05465	1
brain	CHIC2	9512	9510	9512	9510	0	15	0	0	0.08066666666666666	1
brain	CHID1	9515	9513	9515	9513	0	86	0	0	0.07753488372093022	1
brain	CHID1	9515	9516	9515	9516	0	31	0	0	0.040967741935483866	0
brain	CHKB	9518	9519	9518	9519	0	310	0	1	0.09784690553745928	1
brain	CHKB	9518	9520	9518	9520	0	121	0	1	0.12724793388429753	0
brain	CHKB	9518	9521	9518	9521	0	331	0	1	0.090372	1
brain	CHKB	9518	9522	9518	9522	0	121	0	1	0.12724793388429753	0
brain	CHKB-DT	9525	9524	9525	9524	0	198	0	1	0.0917413793103448	1
brain	CHKB-DT	9525	9527	9525	9527	0	67	0	0	0.054894736842105274	1
brain	CHL1	9530	9528	9530	9528	0	1133	1	1	0.12687154326494202	1
brain	CHL1	9530	9529	9530	9529	0	53	0	0	0.10149056603773585	0
brain	CHL1	9530	9531	9530	9531	0	1128	1	0	0.12800975177304963	1
brain	CHL1	9530	9532	9530	9532	0	1085	1	0	0.13147281105990782	1
brain	CHL1	9530	9533	9530	9533	0	1043	1	0	0.1245915627996165	1
brain	CHL1	9530	9534	9530	9534	0	16	0	0	0.20668750000000002	0
brain	CHL1	9530	9535	9530	9535	0	112	0	0	0.20729464285714289	0
brain	CHML	9539	9540	9539	9540	0	727	1	1	0.11312759170653909	1
brain	CHMP1A	9544	9541	9544	9541	0	179	0	1	0.13198630136986297	1
brain	CHMP1A	9544	9542	9544	9542	0	64	0	1	0.14371875	0
brain	CHMP1A	9544	9543	9544	9543	0	91	0	0	0.13363793103448274	1
brain	CHMP1A	9544	9545	9544	9545	0	64	0	1	0.14371875	0
brain	CHMP2A	9547	9549	9547	9549	0	61	0	1	0.13004918032786883	0
brain	CHMP2A	9547	9550	9550	9547	1	44	0	0	0.2649545454545455	1
brain	CHMP2B	9557	9553	9557	9553	0	69	0	0	0.14794202898550726	1
brain	CHMP2B	9557	9554	9557	9554	0	153	0	1	0.16733644859813085	1
brain	CHMP2B	9557	9555	9557	9555	0	213	0	1	0.15607738095238097	1
brain	CHMP2B	9557	9558	9557	9558	0	41	0	1	0.15558536585365854	0
brain	CHMP2B	9557	9559	9559	9557	1	28	0	1	0.13260869565217395	0
brain	CHMP2B	9557	9560	9560	9557	1	43	0	1	0.0971842105263158	0
brain	CHMP3	9563	9562	9563	9562	0	66	0	1	0.1968181818181818	0
brain	CHMP3	9563	9564	9563	9564	0	153	0	1	0.22494531250000002	1
brain	CHMP4A	9565	9566	9565	9566	0	143	0	0	0.23218000000000003	0
brain	CHMP5	9570	9569	9570	9569	0	49	0	0	0.18257142857142858	1
brain	CHMP7	9572	9573	9572	9573	0	493	0	1	0.1532845303867403	1
brain	CHMP7	9572	9574	9572	9574	0	93	0	1	0.1585529411764706	0
brain	CHMP7	9572	9575	9572	9575	0	257	0	1	0.1676649746192893	1
brain	CHN1	9580	9576	9580	9576	0	136	1	1	0.0689485294117647	0
brain	CHN1	9580	9577	9580	9577	0	176	1	1	0.09898295454545454	0
brain	CHN1	9580	9578	9580	9578	0	26	0	0	0.14519230769230768	0
brain	CHN1	9580	9579	9580	9579	0	203	1	1	0.11007142857142856	0
brain	CHN1	9580	9581	9580	9581	0	225	1	1	0.09622222222222221	0
brain	CHN1	9580	9582	9580	9582	0	181	1	1	0.10099999999999999	0
brain	CHN1	9580	9583	9580	9583	0	217	1	1	0.10151515151515152	1
brain	CHN1	9580	9584	9580	9584	0	225	1	1	0.09622222222222221	0
brain	CHN1	9580	9585	9580	9585	0	234	1	1	0.09106787330316743	1
brain	CHN1	9580	9586	9580	9586	0	369	1	1	0.08375338753387532	1
brain	CHN1	9580	9587	9580	9587	0	249	1	1	0.0919839357429719	1
brain	CHN1	9580	9588	9580	9588	0	202	1	1	0.11125641025641025	0
brain	CHN1	9580	9589	9580	9589	0	200	1	1	0.10151515151515152	0
brain	CHN2	9595	9590	9595	9590	0	200	1	1	0.11782558139534882	0
brain	CHN2	9595	9591	9595	9591	0	214	1	1	0.10919999999999998	0
brain	CHN2	9595	9592	9595	9592	0	289	1	1	0.10036781609195403	1
brain	CHN2	9595	9593	9595	9593	0	335	1	1	0.08614332247557002	1
brain	CHN2	9595	9594	9595	9594	0	552	1	1	0.0744553775743707	1
brain	CHN2	9595	9596	9595	9596	0	26	0	0	0.044384615384615383	0
brain	CHORDC1	9603	9598	9603	9598	0	188	0	1	0.20217553191489362	1
brain	CHORDC1	9603	9599	9603	9599	0	188	0	1	0.20217553191489362	1
brain	CHORDC1	9603	9600	9603	9600	0	188	0	1	0.20217553191489362	1
brain	CHORDC1	9603	9601	9603	9601	0	162	1	0	0.11367088607594937	1
brain	CHORDC1	9603	9602	9603	9602	0	218	1	0	0.1433440366972477	1
brain	CHORDC1	9603	9604	9603	9604	0	19	0	1	-0.028105263157894727	0
brain	CHP1	9606	9605	9606	9605	0	83	0	1	0.1006867469879518	0
brain	CHPF	9609	9608	9609	9608	0	477	0	0	0.11342348008385744	1
brain	CHPF	9609	9610	9609	9610	0	332	0	1	0.1360512048192771	0
brain	CHPF	9609	9611	9609	9611	0	291	0	1	0.125680412371134	0
brain	CHPF2	9613	9612	9613	9612	0	433	0	0	0.1188498845265589	1
brain	CHPF2	9613	9614	9613	9614	0	482	0	0	0.12692066805845512	1
brain	CHPF2	9613	9615	9613	9615	0	433	0	0	0.1188498845265589	1
brain	CHPF2	9613	9616	9613	9616	0	437	0	0	0.118375	1
brain	CHPF2	9613	9617	9613	9617	0	487	0	0	0.122798353909465	1
brain	CHPT1	9619	9618	9619	9618	0	188	0	0	-0.02346808510638298	1
brain	CHPT1	9619	9620	9619	9620	0	248	0	1	-0.006870967741935478	1
brain	CHPT1	9619	9621	9619	9621	0	10	0	0	0.0829	1
brain	CHPT1	9619	9622	9619	9622	0	10	0	0	0.0829	1
brain	CHRD	9627	9625	9627	9625	0	720	0	0	0.14984722222222221	1
brain	CHRD	9627	9626	9627	9626	0	370	0	1	0.15412432432432432	0
brain	CHRD	9627	9628	9627	9628	0	1	0	0	0.06	0
brain	CHRD	9627	9629	9627	9629	0	536	0	1	0.17228544776119403	1
brain	CHRDL1	9633	9630	9633	9630	0	1	0	0	0.736	0
brain	CHRDL1	9633	9631	9633	9631	0	279	0	0	0.14715413533834587	1
brain	CHRDL1	9633	9632	9633	9632	0	2	0	0	0.736	0
brain	CHRFAM7A	9634	9635	9634	9635	0	91	0	1	-0.030318681318681314	0
brain	CHRFAM7A	9634	9636	9634	9636	0	91	0	1	-0.030318681318681314	0
brain	CHRNA1	9657	9656	9656	9657	1	25	0	0	0.12884	0
brain	CHRNA7	9672	9665	9672	9665	0	181	0	1	0.027011049723756904	0
brain	CHRNA7	9672	9666	9672	9666	0	181	0	1	0.027011049723756904	0
brain	CHRNA7	9672	9667	9672	9667	0	181	0	1	0.027011049723756904	0
brain	CHRNA7	9672	9669	9672	9669	0	181	0	1	0.027011049723756904	0
brain	CHRNA7	9672	9670	9672	9670	0	181	0	1	0.027011049723756904	0
brain	CHRNA7	9672	9673	9672	9673	0	507	1	1	0.03814583333333332	1
brain	CHRNA7	9672	9674	9672	9674	0	304	0	1	0.060531999999999996	1
brain	CHRNB1	9675	9677	9675	9677	0	261	0	1	0.05849808429118773	1
brain	CHRNB3	9681	9680	9681	9680	0	74	0	1	0.015081081081081077	0
brain	CHST1	9689	9691	9689	9691	0	185	0	1	0.06468648648648648	0
brain	CHST11	9696	9694	9696	9694	0	425	0	0	0.07607581227436822	1
brain	CHST11	9696	9695	9696	9695	0	6	0	1	0.13116666666666665	0
brain	CHST15	9705	9703	9705	9703	0	209	1	0	0.023827751196172246	1
brain	CHST15	9705	9704	9705	9704	0	222	1	0	0.020262626262626263	1
brain	CHST15	9705	9706	9705	9706	0	132	0	0	0.043828282828282834	1
brain	CHST8	9715	9716	9715	9716	0	454	0	1	0.08734263959390864	1
brain	CHST9	9720	9718	9720	9718	0	85	0	1	0.09145882352941176	0
brain	CHSY1	9722	9721	9722	9721	0	272	0	1	0.09188602941176469	0
brain	CHTF18	9726	9724	9726	9724	0	482	1	1	0.18963070539419086	0
brain	CHTF18	9726	9725	9726	9725	0	418	1	1	0.1946818181818182	0
brain	CHTF18	9726	9727	9726	9727	0	852	1	1	0.14295070422535214	1
brain	CHTOP	9732	9729	9732	9729	0	47	0	0	0.11431914893617026	1
brain	CHTOP	9732	9731	9732	9731	0	150	0	1	0.11323999999999998	1
brain	CIAO1	9740	9738	9740	9738	0	240	0	0	0.09984337349397591	1
brain	CIAO2A	9742	9741	9742	9741	0	62	0	0	0.16596721311475407	1
brain	CIAO3	9746	9745	9746	9745	0	265	0	1	0.11273745173745173	1
brain	CIAO3	9746	9747	9746	9747	0	102	0	1	0.1281078431372549	0
brain	CIAO3	9746	9748	9746	9748	0	218	0	1	0.10331651376146789	0
brain	CIAO3	9746	9749	9746	9749	0	365	0	1	0.11532054794520548	1
brain	CIAO3	9746	9751	9746	9751	0	102	0	1	0.1281078431372549	0
brain	CIAO3	9746	9752	9746	9752	0	365	0	1	0.11532054794520548	1
brain	CIAPIN1	9755	9753	9755	9753	0	128	0	0	0.21885555555555555	1
brain	CIAPIN1	9755	9754	9755	9754	0	14	0	1	0.10085714285714287	0
brain	CIART	9758	9756	9758	9756	0	88	0	1	0.27457954545454544	0
brain	CIB1	9761	9760	9761	9760	0	33	1	0	0.04745454545454546	1
brain	CIB1	9761	9764	9764	9761	1	40	0	1	0.1823	0
brain	CIB2	9765	9766	9765	9766	0	43	0	1	0.05588372093023255	0
brain	CIBAR1	9773	9767	9773	9767	0	155	0	1	0.11252258064516131	1
brain	CIBAR1	9773	9768	9773	9768	0	151	0	0	0.11328057553956834	1
brain	CIBAR1	9773	9769	9773	9769	0	162	0	0	0.11079069767441858	1
brain	CIBAR1	9773	9770	9773	9770	0	78	0	1	0.07207692307692307	0
brain	CIBAR1	9773	9771	9773	9771	0	38	0	0	0.009421052631578953	0
brain	CIBAR1	9773	9772	9773	9772	0	76	0	0	0.17870175438596494	1
brain	CIC	9775	9774	9775	9774	0	1066	0	1	0.27212288930581613	1
brain	CIC	9775	9776	9775	9776	0	4	0	0	0.07675	1
brain	CIC	9775	9777	9775	9777	0	925	0	1	0.2657163043478261	1
brain	CIC	9775	9778	9775	9778	0	2089	1	1	0.26452755150934354	1
brain	CIDEA	9779	9780	9780	9779	1	42	0	1	0.2711	0
brain	CIDEB	9782	9781	9782	9781	0	99	0	1	0.09240404040404038	0
brain	CIITA	9785	9784	9785	9784	0	283	1	0	0.12364338235294117	0
brain	CIITA	9785	9786	9786	9785	1	2	0	0	0.125	0
brain	CILK1	9787	9789	9787	9789	0	352	0	0	0.21220402298850577	1
brain	CILK1	9787	9790	9790	9787	1	7	0	0	0.4382857142857143	0
brain	CILK1	9787	9791	9787	9791	0	234	0	0	0.17921367521367518	1
brain	CILK1	9787	9792	9787	9792	0	90	0	0	0.19932222222222223	1
brain	CINP	9795	9793	9795	9793	0	108	0	1	0.1303611111111111	1
brain	CIP2A	9799	9796	9799	9796	0	417	0	1	0.0643093525179856	0
brain	CIP2A	9799	9797	9799	9797	0	360	0	0	0.17480555555555555	1
brain	CIP2A	9799	9798	9799	9798	0	417	0	1	0.0643093525179856	0
