isoform_id	gene_id	domain_count	canonical_domain_count	feature_type	within_gene_gap
ENST00000302005.3	ENSG00000169271.3	0	0	Type0_NoDomain	0.0
ENST00000302017.4	ENSG00000181444.13	0	0	Type0_NoDomain	0.0
ENST00000302017.4	ENSG00000181444.13	0	0	Type0_NoDomain	0.0
ENST00000302036.12	ENSG00000114026.22	0	0	Type0_NoDomain	0.012261764146387577
ENST00000302078.9	ENSG00000171566.12	1	1	Type3_SameDomain	0.004269393160939217
ENST00000302085.9	ENSG00000170365.10	2	2	Type3_SameDomain	0.0
ENST00000302165.5	ENSG00000170604.5	0	0	Type0_NoDomain	0.0
ENST00000302165.5	ENSG00000170604.5	0	0	Type0_NoDomain	0.0
ENST00000302174.9	ENSG00000170502.13	1	1	Type3_SameDomain	0.019506575539708138
ENST00000302182.8	ENSG00000170315.14	1	1	Type3_SameDomain	0.0
ENST00000302188.8	ENSG00000171174.15	0	0	Type0_NoDomain	0.0
ENST00000302190.9	ENSG00000169439.12	0	0	Type0_NoDomain	0.015324624255299568
ENST00000302216.12	ENSG00000100722.20	0	0	Type0_NoDomain	0.05226121470332146
ENST00000302228.9	ENSG00000168961.17	0	0	Type0_NoDomain	0.006443751510232687
ENST00000302228.9	ENSG00000168961.17	0	0	Type0_NoDomain	0.006443751510232687
ENST00000302236.10	ENSG00000168152.13	0	0	Type0_NoDomain	0.0
ENST00000302243.12	ENSG00000168872.17	2	2	Type3_SameDomain	0.0
ENST00000302251.9	ENSG00000170962.13	1	1	Type3_SameDomain	0.0009448881028220057
ENST00000302274.8	ENSG00000170522.10	0	0	Type0_NoDomain	0.0
ENST00000302274.8	ENSG00000170522.10	0	0	Type0_NoDomain	0.0
ENST00000302278.8	ENSG00000150093.20	1	1	Type3_SameDomain	0.018823722377419472
ENST00000302279.8	ENSG00000168522.13	0	0	Type0_NoDomain	0.0342223085463047
ENST00000302291.9	ENSG00000169641.16	0	0	Type0_NoDomain	0.0
ENST00000302291.9	ENSG00000169641.16	0	0	Type0_NoDomain	0.0
ENST00000302291.9	ENSG00000169641.16	0	0	Type0_NoDomain	0.0
ENST00000302313.10	ENSG00000114742.14	1	1	Type3_SameDomain	0.014374230057001114
ENST00000302326.5	ENSG00000169184.7	0	0	Type0_NoDomain	0.0
ENST00000302326.5	ENSG00000169184.7	0	0	Type0_NoDomain	0.0
ENST00000302327.4	ENSG00000168556.7	0	0	Type0_NoDomain	0.04764033108949661
ENST00000302342.3	ENSG00000171940.14	1	1	Type3_SameDomain	0.0
ENST00000302345.6	ENSG00000171302.17	0	0	Type0_NoDomain	0.0
ENST00000302345.6	ENSG00000171302.17	0	0	Type0_NoDomain	0.0
ENST00000302350.4	ENSG00000168564.6	0	0	Type0_NoDomain	0.025110872462391853
ENST00000302350.4	ENSG00000168564.6	0	0	Type0_NoDomain	0.025110872462391853
ENST00000302351.9	ENSG00000171617.16	4	4	Type3_SameDomain	0.0
ENST00000302362.11	ENSG00000172301.11	0	0	Type0_NoDomain	0.0
ENST00000302386.10	ENSG00000170296.10	0	0	Type0_NoDomain	0.0
ENST00000302386.10	ENSG00000170296.10	0	0	Type0_NoDomain	0.0
ENST00000302401.8	ENSG00000080503.25	1	4	Type2_PartialTrunc	0.13142508268356323
ENST00000302418.5	ENSG00000170759.11	1	1	Type3_SameDomain	0.0
ENST00000302445.8	ENSG00000065427.15	0	0	Type0_NoDomain	0.012838638387620449
ENST00000302472.4	ENSG00000171522.6	0	0	Type0_NoDomain	0.0
ENST00000302472.4	ENSG00000171522.6	0	0	Type0_NoDomain	0.0
ENST00000302475.9	ENSG00000171444.19	0	1	Type1_DomainLoss	0.014935578219592571
ENST00000302475.9	ENSG00000171444.19	0	1	Type1_DomainLoss	0.014935578219592571
ENST00000302490.12	ENSG00000169282.19	1	1	Type3_SameDomain	0.007376484107226133
ENST00000302490.12	ENSG00000169282.19	1	1	Type3_SameDomain	0.007376484107226133
ENST00000302506.8	ENSG00000164045.12	0	0	Type0_NoDomain	0.0
ENST00000302506.8	ENSG00000164045.12	0	0	Type0_NoDomain	0.0
ENST00000302516.10	ENSG00000189091.13	0	0	Type0_NoDomain	0.0
ENST00000302517.8	ENSG00000171604.12	0	1	Type1_DomainLoss	0.0
ENST00000302517.8	ENSG00000171604.12	0	1	Type1_DomainLoss	0.0
ENST00000302528.11	ENSG00000130779.22	1	1	Type3_SameDomain	0.010914726182818413
ENST00000302533.6	ENSG00000170473.17	0	0	Type0_NoDomain	0.03357046842575073
ENST00000302536.3	ENSG00000171724.3	1	1	Type3_SameDomain	0.0
ENST00000302550.16	ENSG00000121644.19	0	0	Type0_NoDomain	0.010698860511183739
ENST00000302558.8	ENSG00000169629.12	1	1	Type3_SameDomain	0.0
ENST00000302586.8	ENSG00000171097.14	1	1	Type3_SameDomain	0.0
ENST00000302609.8	ENSG00000175395.16	2	2	Type3_SameDomain	0.005020866636186838
ENST00000302632.4	ENSG00000169313.10	1	1	Type3_SameDomain	0.0
ENST00000302692.7	ENSG00000171612.7	1	1	Type3_SameDomain	0.00938747264444828
ENST00000302708.9	ENSG00000166199.13	0	0	Type0_NoDomain	0.0
ENST00000302746.11	ENSG00000168291.13	0	0	Type0_NoDomain	0.014531141147017479
ENST00000302754.6	ENSG00000171223.6	1	1	Type3_SameDomain	0.0
ENST00000302763.12	ENSG00000044115.21	0	0	Type0_NoDomain	0.004233746323734522
ENST00000302764.9	ENSG00000170584.12	1	1	Type3_SameDomain	0.039633557200431824
ENST00000302764.9	ENSG00000170584.12	1	1	Type3_SameDomain	0.039633557200431824
ENST00000302779.9	ENSG00000168297.16	1	1	Type3_SameDomain	0.02324100397527218
ENST00000302787.3	ENSG00000168924.15	0	0	Type0_NoDomain	0.0
ENST00000302787.3	ENSG00000168924.15	0	0	Type0_NoDomain	0.0
ENST00000302787.3	ENSG00000168924.15	0	0	Type0_NoDomain	0.0
ENST00000302819.10	ENSG00000168306.13	0	0	Type0_NoDomain	0.0
ENST00000302850.10	ENSG00000171105.14	0	1	Type1_DomainLoss	0.005282668396830559
ENST00000302850.10	ENSG00000171105.14	0	1	Type1_DomainLoss	0.005282668396830559
ENST00000302851.8	ENSG00000171469.11	2	2	Type3_SameDomain	0.013881892897188663
ENST00000302874.9	ENSG00000168228.16	0	0	Type0_NoDomain	0.0
ENST00000302904.8	ENSG00000108312.16	0	3	Type1_DomainLoss	0.021661516278982162
ENST00000302904.8	ENSG00000108312.16	0	3	Type1_DomainLoss	0.021661516278982162
ENST00000302904.8	ENSG00000108312.16	0	3	Type1_DomainLoss	0.021661516278982162
ENST00000302913.8	ENSG00000087085.16	0	0	Type0_NoDomain	0.008006149902939796
ENST00000302956.8	ENSG00000162066.16	0	0	Type0_NoDomain	0.0038196847308427095
ENST00000302956.8	ENSG00000162066.16	0	0	Type0_NoDomain	0.0038196847308427095
ENST00000302956.8	ENSG00000162066.16	0	0	Type0_NoDomain	0.0038196847308427095
ENST00000302979.5	ENSG00000186184.20	0	0	Type0_NoDomain	0.06220622733235359
ENST00000302987.10	ENSG00000172349.19	1	1	Type3_SameDomain	0.006991036236286163
ENST00000303004.5	ENSG00000172216.7	0	0	Type0_NoDomain	0.0
ENST00000303004.5	ENSG00000172216.7	0	0	Type0_NoDomain	0.0
ENST00000303025.10	ENSG00000047648.23	1	1	Type3_SameDomain	0.020798830315470695
ENST00000303052.13	ENSG00000169118.18	1	1	Type3_SameDomain	0.0
ENST00000303052.13	ENSG00000169118.18	1	1	Type3_SameDomain	0.0
ENST00000303068.14	ENSG00000135063.20	0	0	Type0_NoDomain	0.04357979819178581
ENST00000303071.10	ENSG00000159147.18	0	0	Type0_NoDomain	0.013123919256031513
ENST00000303077.7	ENSG00000170577.8	1	1	Type3_SameDomain	0.0
ENST00000303088.9	ENSG00000064490.14	2	2	Type3_SameDomain	0.014212815091013908
ENST00000303115.8	ENSG00000168685.15	1	1	Type3_SameDomain	0.0
ENST00000303127.12	ENSG00000169223.16	0	0	Type0_NoDomain	0.007835580967366695
ENST00000303127.12	ENSG00000169223.16	0	0	Type0_NoDomain	0.007835580967366695
ENST00000303142.11	ENSG00000171984.15	0	0	Type0_NoDomain	0.0
ENST00000303143.9	ENSG00000171812.13	2	2	Type3_SameDomain	0.0
ENST00000303151.5	ENSG00000172336.5	0	0	Type0_NoDomain	0.0
ENST00000303204.9	ENSG00000169230.10	0	0	Type0_NoDomain	0.0
ENST00000303210.9	ENSG00000172354.10	0	0	Type0_NoDomain	0.0
ENST00000303221.10	ENSG00000170571.12	1	1	Type3_SameDomain	0.0
ENST00000303230.6	ENSG00000164588.8	2	2	Type3_SameDomain	0.0
ENST00000303236.9	ENSG00000172071.15	1	1	Type3_SameDomain	0.12050118297338486
ENST00000303251.11	ENSG00000169228.14	0	1	Type1_DomainLoss	0.012903083115816116
ENST00000303251.11	ENSG00000169228.14	0	1	Type1_DomainLoss	0.012903083115816116
ENST00000303277.6	ENSG00000168936.12	0	0	Type0_NoDomain	0.04369235783815384
ENST00000303277.6	ENSG00000168936.12	0	0	Type0_NoDomain	0.04369235783815384
ENST00000303296.9	ENSG00000110422.12	1	1	Type3_SameDomain	0.0022933778818696737
ENST00000303305.11	ENSG00000170515.14	1	1	Type3_SameDomain	0.0
ENST00000303319.10	ENSG00000168288.13	0	0	Type0_NoDomain	0.0
ENST00000303329.9	ENSG00000172379.22	3	3	Type3_SameDomain	0.004162857308983803
ENST00000303329.9	ENSG00000172379.22	3	3	Type3_SameDomain	0.004162857308983803
ENST00000303329.9	ENSG00000172379.22	3	3	Type3_SameDomain	0.004162857308983803
ENST00000303334.9	ENSG00000172828.13	0	0	Type0_NoDomain	0.03362996131181717
ENST00000303375.10	ENSG00000011028.14	1	1	Type3_SameDomain	0.0
ENST00000303375.10	ENSG00000011028.14	1	1	Type3_SameDomain	0.0
ENST00000303391.11	ENSG00000169057.26	1	1	Type3_SameDomain	0.006418447010219097
ENST00000303391.11	ENSG00000169057.26	1	1	Type3_SameDomain	0.006418447010219097
ENST00000303391.11	ENSG00000169057.26	1	1	Type3_SameDomain	0.006418447010219097
ENST00000303400.9	ENSG00000090316.16	0	0	Type0_NoDomain	0.04732801392674446
ENST00000303400.9	ENSG00000090316.16	0	0	Type0_NoDomain	0.04732801392674446
ENST00000303407.12	ENSG00000169925.17	1	1	Type3_SameDomain	0.01686226762831211
ENST00000303434.8	ENSG00000170638.10	0	0	Type0_NoDomain	0.006649458780884743
ENST00000303436.11	ENSG00000168374.11	1	1	Type3_SameDomain	0.07431580126285553
ENST00000303450.5	ENSG00000180806.5	1	1	Type3_SameDomain	0.0
ENST00000303460.5	ENSG00000180818.5	1	1	Type3_SameDomain	0.12524403631687164
ENST00000303521.10	ENSG00000140386.13	1	1	Type3_SameDomain	0.027006927877664566
ENST00000303538.13	ENSG00000121892.15	0	0	Type0_NoDomain	0.012187385931611061
ENST00000303538.13	ENSG00000121892.15	0	0	Type0_NoDomain	0.012187385931611061
ENST00000303562.9	ENSG00000170345.11	1	1	Type3_SameDomain	0.03941500559449196
ENST00000303575.9	ENSG00000170348.9	0	0	Type0_NoDomain	0.011746196076273918
ENST00000303577.7	ENSG00000169564.7	1	1	Type3_SameDomain	0.0
ENST00000303586.11	ENSG00000168661.15	2	2	Type3_SameDomain	0.003836775431409478
ENST00000303596.3	ENSG00000168286.3	0	0	Type0_NoDomain	0.0
ENST00000303622.13	ENSG00000075413.19	3	3	Type3_SameDomain	0.12330140173435211
ENST00000303622.13	ENSG00000075413.19	3	3	Type3_SameDomain	0.12330140173435211
ENST00000303635.12	ENSG00000171735.21	4	4	Type3_SameDomain	0.11807189136743546
ENST00000303645.10	ENSG00000170262.13	0	0	Type0_NoDomain	0.0
ENST00000303657.10	ENSG00000087903.13	0	0	Type0_NoDomain	0.0
ENST00000303714.9	ENSG00000169604.21	1	1	Type3_SameDomain	0.021256478503346443
ENST00000303714.9	ENSG00000169604.21	1	1	Type3_SameDomain	0.021256478503346443
ENST00000303721.12	ENSG00000172456.18	0	0	Type0_NoDomain	0.007978487759828568
ENST00000303731.9	ENSG00000170043.12	0	0	Type0_NoDomain	0.01010179240256548
ENST00000303759.3	ENSG00000170791.18	0	0	Type0_NoDomain	0.0
ENST00000303775.10	ENSG00000156239.12	0	0	Type0_NoDomain	0.0491202212870121
ENST00000303775.10	ENSG00000156239.12	0	0	Type0_NoDomain	0.0491202212870121
ENST00000303775.10	ENSG00000156239.12	0	0	Type0_NoDomain	0.0491202212870121
ENST00000303795.9	ENSG00000169621.11	0	0	Type0_NoDomain	0.0
ENST00000303824.11	ENSG00000104313.20	1	1	Type3_SameDomain	0.01953011564910412
ENST00000303843.7	ENSG00000169891.18	1	1	Type3_SameDomain	0.0007924071396701038
ENST00000303887.10	ENSG00000166508.19	0	0	Type0_NoDomain	0.0075738923624157906
ENST00000303904.8	ENSG00000168090.10	1	1	Type3_SameDomain	0.0
ENST00000303921.3	ENSG00000170775.3	1	1	Type3_SameDomain	0.0
ENST00000303924.5	ENSG00000170961.7	0	0	Type0_NoDomain	0.0
ENST00000303927.4	ENSG00000170955.10	0	0	Type0_NoDomain	0.0
ENST00000303961.9	ENSG00000269858.6	0	0	Type0_NoDomain	0.0
ENST00000303961.9	ENSG00000269858.6	0	0	Type0_NoDomain	0.0
ENST00000303965.9	ENSG00000047365.13	0	0	Type0_NoDomain	0.0
ENST00000303965.9	ENSG00000047365.13	0	0	Type0_NoDomain	0.0
ENST00000304004.7	ENSG00000171453.20	0	0	Type0_NoDomain	0.08414276689291
ENST00000304031.8	ENSG00000118960.13	1	1	Type3_SameDomain	0.05483948439359665
ENST00000304031.8	ENSG00000118960.13	1	1	Type3_SameDomain	0.05483948439359665
ENST00000304032.13	ENSG00000157985.20	0	3	Type1_DomainLoss	0.019787590950727463
ENST00000304032.13	ENSG00000157985.20	0	3	Type1_DomainLoss	0.019787590950727463
ENST00000304032.13	ENSG00000157985.20	0	3	Type1_DomainLoss	0.019787590950727463
ENST00000304043.10	ENSG00000169567.13	0	0	Type0_NoDomain	0.05547383427619934
ENST00000304046.7	ENSG00000172057.10	0	0	Type0_NoDomain	0.04390394315123558
ENST00000304046.7	ENSG00000172057.10	0	0	Type0_NoDomain	0.04390394315123558
ENST00000304046.7	ENSG00000172057.10	0	0	Type0_NoDomain	0.04390394315123558
ENST00000304056.9	ENSG00000170852.12	3	3	Type3_SameDomain	0.0
ENST00000304056.9	ENSG00000170852.12	3	3	Type3_SameDomain	0.0
ENST00000304060.10	ENSG00000171295.13	0	1	Type1_DomainLoss	0.014048605225980282
ENST00000304060.10	ENSG00000171295.13	0	1	Type1_DomainLoss	0.014048605225980282
ENST00000304060.10	ENSG00000171295.13	0	1	Type1_DomainLoss	0.014048605225980282
ENST00000304061.8	ENSG00000170468.8	0	0	Type0_NoDomain	0.0
ENST00000304101.9	ENSG00000170745.12	0	0	Type0_NoDomain	0.0
ENST00000304101.9	ENSG00000170745.12	0	0	Type0_NoDomain	0.0
ENST00000304116.10	ENSG00000196357.12	2	2	Type3_SameDomain	0.01162735465914011
ENST00000304129.9	ENSG00000169129.16	1	1	Type3_SameDomain	0.0006914418190717697
ENST00000304141.5	ENSG00000168497.5	0	0	Type0_NoDomain	0.0
ENST00000304166.9	ENSG00000078549.16	0	0	Type0_NoDomain	0.0
ENST00000304166.9	ENSG00000078549.16	0	0	Type0_NoDomain	0.0
ENST00000304166.9	ENSG00000078549.16	0	0	Type0_NoDomain	0.0
ENST00000304166.9	ENSG00000078549.16	0	0	Type0_NoDomain	0.0
ENST00000304177.10	ENSG00000169609.14	0	0	Type0_NoDomain	0.014428858645260334
ENST00000304177.10	ENSG00000169609.14	0	0	Type0_NoDomain	0.014428858645260334
ENST00000304177.10	ENSG00000169609.14	0	0	Type0_NoDomain	0.014428858645260334
ENST00000304177.10	ENSG00000169609.14	0	0	Type0_NoDomain	0.014428858645260334
ENST00000304177.10	ENSG00000169609.14	0	0	Type0_NoDomain	0.014428858645260334
ENST00000304191.4	ENSG00000169612.4	0	0	Type0_NoDomain	0.0
ENST00000304195.8	ENSG00000172159.16	4	4	Type3_SameDomain	0.05311521515250206
ENST00000304222.3	ENSG00000170425.4	1	1	Type3_SameDomain	0.0
ENST00000304231.12	ENSG00000103942.13	1	1	Type3_SameDomain	0.061497095972299576
ENST00000304271.11	ENSG00000171067.11	0	0	Type0_NoDomain	0.0
ENST00000304298.4	ENSG00000170276.6	0	0	Type0_NoDomain	0.0
ENST00000304301.11	ENSG00000168101.15	0	0	Type0_NoDomain	0.025944063439965248
ENST00000304330.9	ENSG00000103932.12	0	0	Type0_NoDomain	0.0
ENST00000304363.9	ENSG00000110066.16	1	1	Type3_SameDomain	0.04479961097240448
ENST00000304381.10	ENSG00000170537.13	0	0	Type0_NoDomain	0.0
ENST00000304385.8	ENSG00000170006.13	0	0	Type0_NoDomain	0.0
ENST00000304411.3	ENSG00000170837.3	1	1	Type3_SameDomain	0.0
ENST00000304414.12	ENSG00000170540.16	0	0	Type0_NoDomain	0.031198274344205856
ENST00000304434.11	ENSG00000012660.14	0	0	Type0_NoDomain	0.00792129710316658
ENST00000304478.9	ENSG00000171861.11	0	0	Type0_NoDomain	0.06301229447126389
ENST00000304501.2	ENSG00000171056.8	1	1	Type3_SameDomain	0.0
ENST00000304511.7	ENSG00000171202.7	0	0	Type0_NoDomain	0.007959584705531597
ENST00000304516.11	ENSG00000169592.15	0	0	Type0_NoDomain	0.017445359379053116
ENST00000304523.10	ENSG00000169744.13	0	0	Type0_NoDomain	0.03414907306432724
ENST00000304543.10	ENSG00000005889.16	1	1	Type3_SameDomain	0.0046890852972865105
ENST00000304546.6	ENSG00000171551.12	0	0	Type0_NoDomain	0.0
ENST00000304552.5	ENSG00000172215.6	1	1	Type3_SameDomain	0.0
ENST00000304593.14	ENSG00000168958.21	0	0	Type0_NoDomain	0.0345454216003418
ENST00000304611.13	ENSG00000124587.14	1	1	Type3_SameDomain	0.0
ENST00000304658.10	ENSG00000169180.12	0	1	Type1_DomainLoss	0.002743064658716321
ENST00000304658.10	ENSG00000169180.12	0	1	Type1_DomainLoss	0.002743064658716321
ENST00000304658.10	ENSG00000169180.12	0	1	Type1_DomainLoss	0.002743064658716321
ENST00000304677.3	ENSG00000169413.3	0	0	Type0_NoDomain	0.0
ENST00000304698.10	ENSG00000144369.14	0	0	Type0_NoDomain	0.0
ENST00000304698.10	ENSG00000144369.14	0	0	Type0_NoDomain	0.0
ENST00000304734.9	ENSG00000146223.16	0	0	Type0_NoDomain	0.05690919980406761
ENST00000304743.7	ENSG00000100731.16	0	0	Type0_NoDomain	0.0
ENST00000304758.5	ENSG00000126016.17	0	0	Type0_NoDomain	0.021056698635220528
ENST00000304760.3	ENSG00000169291.10	1	1	Type3_SameDomain	0.05658484250307083
ENST00000304771.8	ENSG00000171533.12	0	0	Type0_NoDomain	0.0
ENST00000304778.11	ENSG00000175556.18	2	2	Type3_SameDomain	0.019977319985628128
ENST00000304788.4	ENSG00000170191.5	1	1	Type3_SameDomain	0.0
ENST00000304800.14	ENSG00000168701.19	0	0	Type0_NoDomain	0.0
ENST00000304842.6	ENSG00000169902.15	0	0	Type0_NoDomain	0.0
ENST00000304858.7	ENSG00000170606.16	1	1	Type3_SameDomain	0.0
ENST00000304858.7	ENSG00000170606.16	1	1	Type3_SameDomain	0.0
ENST00000304863.6	ENSG00000169021.6	0	0	Type0_NoDomain	0.0
ENST00000304863.6	ENSG00000169021.6	0	0	Type0_NoDomain	0.0
ENST00000304874.14	ENSG00000126522.17	0	0	Type0_NoDomain	0.018628742545843124
ENST00000304895.9	ENSG00000169919.17	0	0	Type0_NoDomain	0.004518259782344103
ENST00000304916.4	ENSG00000168672.4	0	0	Type0_NoDomain	0.0
ENST00000304916.4	ENSG00000168672.4	0	0	Type0_NoDomain	0.0
ENST00000304916.4	ENSG00000168672.4	0	0	Type0_NoDomain	0.0
ENST00000304916.4	ENSG00000168672.4	0	0	Type0_NoDomain	0.0
ENST00000304952.11	ENSG00000188290.11	1	1	Type3_SameDomain	0.06574258208274841
ENST00000304979.8	ENSG00000171960.12	1	1	Type3_SameDomain	0.0
ENST00000304987.4	ENSG00000170145.5	0	0	Type0_NoDomain	0.0
ENST00000304987.4	ENSG00000170145.5	0	0	Type0_NoDomain	0.0
ENST00000305031.5	ENSG00000198108.4	0	0	Type0_NoDomain	0.0
ENST00000305046.13	ENSG00000196616.15	2	2	Type3_SameDomain	0.007024426944553852
ENST00000305097.6	ENSG00000169860.7	1	1	Type3_SameDomain	0.0
ENST00000305103.4	ENSG00000170619.10	2	2	Type3_SameDomain	0.0038792025297880173
ENST00000305105.3	ENSG00000106400.12	0	0	Type0_NoDomain	0.0
ENST00000305123.6	ENSG00000169047.6	2	2	Type3_SameDomain	0.0
ENST00000305123.6	ENSG00000169047.6	2	2	Type3_SameDomain	0.0
ENST00000305124.11	ENSG00000172020.13	0	0	Type0_NoDomain	0.0
ENST00000305124.11	ENSG00000172020.13	0	0	Type0_NoDomain	0.0
ENST00000305135.10	ENSG00000163872.16	0	0	Type0_NoDomain	0.052370890974998474
ENST00000305135.10	ENSG00000163872.16	0	0	Type0_NoDomain	0.052370890974998474
ENST00000305135.10	ENSG00000163872.16	0	0	Type0_NoDomain	0.052370890974998474
ENST00000305138.8	ENSG00000152942.19	0	0	Type0_NoDomain	0.007857908494770527
ENST00000305218.9	ENSG00000168439.17	2	2	Type3_SameDomain	0.0038741216994822025
ENST00000305233.6	ENSG00000171813.14	1	1	Type3_SameDomain	0.0
ENST00000305233.6	ENSG00000171813.14	1	1	Type3_SameDomain	0.0
ENST00000305249.10	ENSG00000115353.11	1	1	Type3_SameDomain	0.0
ENST00000305264.8	ENSG00000171720.10	1	1	Type3_SameDomain	0.0
ENST00000305264.8	ENSG00000171720.10	1	1	Type3_SameDomain	0.0
ENST00000305352.7	ENSG00000170989.10	0	1	Type1_DomainLoss	0.03099970705807209
ENST00000305352.7	ENSG00000170989.10	0	1	Type1_DomainLoss	0.03099970705807209
ENST00000305364.9	ENSG00000104228.13	4	4	Type3_SameDomain	0.0
ENST00000305366.8	ENSG00000169908.12	0	0	Type0_NoDomain	0.017701424658298492
ENST00000305386.4	ENSG00000168282.6	0	0	Type0_NoDomain	0.0
ENST00000305409.3	ENSG00000171951.5	0	0	Type0_NoDomain	0.0
ENST00000305428.8	ENSG00000169330.9	0	0	Type0_NoDomain	0.0
ENST00000305454.8	ENSG00000169085.14	0	0	Type0_NoDomain	0.0
ENST00000305476.10	ENSG00000168758.11	2	2	Type3_SameDomain	0.006459227297455072
ENST00000305494.6	ENSG00000166575.17	0	0	Type0_NoDomain	0.032134346663951874
ENST00000305494.6	ENSG00000166575.17	0	0	Type0_NoDomain	0.032134346663951874
ENST00000305510.4	ENSG00000168763.16	0	0	Type0_NoDomain	0.0851985290646553
ENST00000305510.4	ENSG00000168763.16	0	0	Type0_NoDomain	0.0851985290646553
ENST00000305513.12	ENSG00000186532.12	2	2	Type3_SameDomain	0.00401341961696744
ENST00000305533.10	ENSG00000247596.10	1	1	Type3_SameDomain	0.061492204666137695
ENST00000305536.11	ENSG00000134597.17	1	1	Type3_SameDomain	0.0
ENST00000305544.9	ENSG00000172037.14	2	2	Type3_SameDomain	0.0
ENST00000305557.9	ENSG00000114993.17	1	1	Type3_SameDomain	0.011513443663716316
ENST00000305560.11	ENSG00000171763.20	2	2	Type3_SameDomain	0.006910055875778198
ENST00000305586.11	ENSG00000114416.19	1	1	Type3_SameDomain	0.0332510806620121
ENST00000305596.8	ENSG00000169217.9	0	0	Type0_NoDomain	0.0
ENST00000305596.8	ENSG00000169217.9	0	0	Type0_NoDomain	0.0
ENST00000305626.6	ENSG00000172007.7	1	1	Type3_SameDomain	0.0
ENST00000305632.11	ENSG00000106638.18	1	1	Type3_SameDomain	0.01733131892979145
ENST00000305632.11	ENSG00000106638.18	1	1	Type3_SameDomain	0.01733131892979145
ENST00000305641.7	ENSG00000168806.8	1	1	Type3_SameDomain	0.0
ENST00000305737.6	ENSG00000168769.14	0	0	Type0_NoDomain	0.0036904080770909786
ENST00000305747.11	ENSG00000172292.15	1	1	Type3_SameDomain	0.002057282719761133
ENST00000305762.11	ENSG00000148660.22	2	2	Type3_SameDomain	0.021582581102848053
ENST00000305768.10	ENSG00000121289.18	0	0	Type0_NoDomain	0.049124978482723236
ENST00000305768.10	ENSG00000121289.18	0	0	Type0_NoDomain	0.049124978482723236
ENST00000305783.13	ENSG00000189050.16	1	1	Type3_SameDomain	0.05373294651508331
ENST00000305784.7	ENSG00000168393.13	0	0	Type0_NoDomain	0.07292833924293518
ENST00000305786.7	ENSG00000172115.9	0	0	Type0_NoDomain	0.0
ENST00000305786.7	ENSG00000172115.9	0	0	Type0_NoDomain	0.0
ENST00000305798.8	ENSG00000168785.8	1	1	Type3_SameDomain	0.058095090091228485
ENST00000305799.9	ENSG00000187605.17	0	0	Type0_NoDomain	0.032775670289993286
ENST00000305799.9	ENSG00000187605.17	0	0	Type0_NoDomain	0.032775670289993286
ENST00000305852.11	ENSG00000171055.15	0	0	Type0_NoDomain	0.055436618626117706
ENST00000305866.10	ENSG00000004766.17	0	0	Type0_NoDomain	0.001474246964789927
ENST00000305877.13	ENSG00000186716.21	0	0	Type0_NoDomain	0.0
ENST00000305877.13	ENSG00000186716.21	0	0	Type0_NoDomain	0.0
ENST00000305877.13	ENSG00000186716.21	0	0	Type0_NoDomain	0.0
ENST00000305883.6	ENSG00000172059.11	1	1	Type3_SameDomain	0.014611542224884033
ENST00000305885.3	ENSG00000168496.4	0	0	Type0_NoDomain	0.0
ENST00000305921.8	ENSG00000170836.13	1	1	Type3_SameDomain	0.024338243529200554
ENST00000305949.6	ENSG00000172167.8	0	0	Type0_NoDomain	0.0
ENST00000305958.9	ENSG00000088826.18	1	1	Type3_SameDomain	0.0
ENST00000305963.3	ENSG00000169446.6	0	0	Type0_NoDomain	0.0
ENST00000305978.7	ENSG00000171222.11	1	1	Type3_SameDomain	0.02307031862437725
ENST00000305988.6	ENSG00000169252.6	1	1	Type3_SameDomain	0.0
ENST00000305991.3	ENSG00000170290.4	0	0	Type0_NoDomain	0.03942887485027313
ENST00000305997.8	ENSG00000143797.12	0	0	Type0_NoDomain	0.0
ENST00000306006.10	ENSG00000196793.14	1	1	Type3_SameDomain	0.010690323077142239
ENST00000306010.8	ENSG00000170430.10	0	0	Type0_NoDomain	0.0
ENST00000306014.10	ENSG00000123064.13	2	2	Type3_SameDomain	0.0003799243422690779
ENST00000306014.10	ENSG00000123064.13	2	2	Type3_SameDomain	0.0003799243422690779
ENST00000306024.4	ENSG00000170860.4	0	0	Type0_NoDomain	0.0
ENST00000306024.4	ENSG00000170860.4	0	0	Type0_NoDomain	0.0
ENST00000306026.6	ENSG00000172046.21	3	3	Type3_SameDomain	0.010280362330377102
ENST00000306042.9	ENSG00000132334.17	1	1	Type3_SameDomain	0.007238196209073067
ENST00000306049.9	ENSG00000172171.11	0	0	Type0_NoDomain	0.01977573148906231
ENST00000306049.9	ENSG00000172171.11	0	0	Type0_NoDomain	0.01977573148906231
ENST00000306051.3	ENSG00000168229.4	1	1	Type3_SameDomain	0.0
ENST00000306065.9	ENSG00000105186.16	2	2	Type3_SameDomain	0.0
ENST00000306072.10	ENSG00000172183.16	0	0	Type0_NoDomain	0.0
ENST00000306077.5	ENSG00000170876.9	0	0	Type0_NoDomain	0.0
ENST00000306085.11	ENSG00000169871.13	0	0	Type0_NoDomain	0.0
ENST00000306085.11	ENSG00000169871.13	0	0	Type0_NoDomain	0.0
ENST00000306103.3	ENSG00000169087.11	0	0	Type0_NoDomain	0.06860605627298355
ENST00000306107.9	ENSG00000170017.12	2	2	Type3_SameDomain	0.0
